,ID,RESTAURANT NAME,INSPECTION YEAR,NUMBER OF NON-CRITICAL VIOLATIONS,ADDRESS
928,40399057,9TH AVE SALOON,2019,1.0,656 9 AVENUE MANHATTAN NY 10036
930,40399090,EUROPA CAFE,2019,2.0,1177 AVENUE OF THE AMERICAS MANHATTAN NY 10036
933,40399165,MUGS ALE HOUSE BAR,2019,1.0,125 BEDFORD AVENUE BROOKLYN NY 11211
935,40399174,GIGINO TRATTORIA,2019,1.0,323 GREENWICH STREET MANHATTAN NY 10013
939,40399329,ARTE RESTAURANT,2019,1.0,21 EAST    9 STREET MANHATTAN NY 10003
943,40399422,PIZZA CHEF,2019,2.0,15381 CROSS ISLAND PARKWAY QUEENS NY 11357
947,40399560,SARDIS RESTAURANT,2019,1.0,234 WEST   44 STREET MANHATTAN NY 10036
949,40399581,PIO PIO,2019,1.0,6230 WOODHAVEN BOULEVARD QUEENS NY 11374
952,40399672,BAGELS & CREAM CAFE,2019,1.0,8002 SURREY PLACE QUEENS NY 11432
955,40399739,"DUNKIN' DONUTS, BASKIN ROBBINS",2019,2.0,6103 FLUSHING AVENUE QUEENS NY 11378
956,40399751,NOODLE PUDDING,2019,1.0,38-40 HENRY ST BROOKLYN NY 11201
959,40399778,MCDONALD'S,2019,1.0,599 GRAND CONCOURSE BRONX NY 10451
961,40399787,STARBUCKS,2019,2.0,1128 3 AVENUE MANHATTAN NY 10065
962,40399810,INTERNATIONAL RESTAURANT,2019,2.0,4408 5 AVENUE BROOKLYN NY 11220
969,40399911,LENNY'S PIZZA,2019,1.0,1969 86 STREET BROOKLYN NY 11214
971,40399955,SCHICK'S MANOR,2019,1.0,4901 12 AVENUE BROOKLYN NY 11219
973,40399996,VILLA MONTE PIZZERIA,2019,1.0,240 ARDEN AVENUE STATEN ISLAND NY 10312
976,40400149,CHINA GLATT,2019,1.0,4413 13 AVENUE BROOKLYN NY 11219
978,40400185,CAFE BEYOND,2019,2.0,620 6 AVENUE MANHATTAN NY 10011
980,40400198,CABANA,2019,1.0,10712 70 ROAD QUEENS NY 11375
983,40400314,SWEET LIFE CAFE,2019,2.0,147 CHRISTOPHER STREET MANHATTAN NY 10014
991,40400544,THE ARCH DINER,2019,1.0,1866 RALPH AVENUE BROOKLYN NY 11236
995,40400561,FORTUNATO BROS CAFE & BAKERY,2019,1.0,289 MANHATTAN AVENUE BROOKLYN NY 11211
997,40400610,MOUSTACHE RESTAURANT,2019,2.0,90 BEDFORD STREET MANHATTAN NY 10014
1002,40400686,PEKING DUCK HOUSE,2019,3.0,236 EAST   53 STREET MANHATTAN NY 10022
1004,40400702,ELLEN'S STARDUST DINER,2019,2.0,1650 BROADWAY MANHATTAN NY 10019
1006,40400710,IL BUCO RESTAURANT,2019,1.0,47 BOND STREET MANHATTAN NY 10012
1010,40400810,THE SCRATCHER CAFE,2019,1.0,209 EAST    5 STREET MANHATTAN NY 10003
1014,40400962,WHITE CASTLE,2019,1.0,351 EAST  103 STREET MANHATTAN NY 10029
1016,40400976,IRISH PUNT,2019,2.0,40 EXCHANGE PLACE MANHATTAN NY 10005
1019,40401000,DOWNTOWN BAKERY II MEXICAN FOOD,2019,3.0,69 1 AVENUE MANHATTAN NY 10003
1024,40401066,SALAM CAFE & REST,2019,2.0,104 W. 13TH ST. (UNIT ONE) MANHATTAN NY 10011
1027,40401093,FRENCH ROAST,2019,2.0,2340 BROADWAY MANHATTAN NY 10024
1030,40401160,LA CABANA SALVADORENA RESTAURANT,2019,1.0,4384 BROADWAY MANHATTAN NY 10040
1033,40401216,EL RINCONCITO RESTAURANT,2019,1.0,408 EAST   10 STREET MANHATTAN NY 10009
1039,40401445,IHOP,2019,1.0,2101 RALPH AVENUE BROOKLYN NY 11234
1041,40401506,MINT,2019,1.0,535 KINGS HIGHWAY BROOKLYN NY 11223
1042,40401543,USA DINER,2019,2.0,24303 MERRICK BOULEVARD QUEENS NY 11422
1043,40401556,HEIGHTS CAFE,2019,1.0,84 MONTAGUE STREET BROOKLYN NY 11201
1045,40401583,EL REY DE LA CARIDAD,2019,1.0,973 AMSTERDAM AVENUE MANHATTAN NY 10025
1048,40401707,ORIENTAL PALACE KITCHEN,2019,1.0,1728 MADISON AVENUE MANHATTAN NY 10029
1050,40401742,MCDONALD'S,2019,2.0,221-12 SOUTH CONDUIT AVENUE QUEENS NY 11413
1052,40401834,COLUMBUS GOURMET FOOD,2019,1.0,261 COLUMBUS AVE STORE #2 MANHATTAN NY 10023
1055,40401864,NELLY'S CAFE,2019,1.0,1012 37 AVENUE QUEENS NY 11101
1058,40401895,JOHNNY'S BAR,2019,1.0,90 GREENWICH AVENUE MANHATTAN NY 10011
1061,40401934,BROOKLYN DINER,2019,1.0,888 7 AVENUE MANHATTAN NY 10106
1064,40402007,GRAND AVENUE PIZZA,2019,2.0,3424 30 AVENUE QUEENS NY 11103
1066,40402023,LE MARAIS,2019,1.0,150 WEST   46 STREET MANHATTAN NY 10036
1069,40402089,HENRY ST. ALE HOUSE,2019,2.0,62 HENRY STREET BROOKLYN NY 11201
1073,40402222,RAB'S COUNTRY LANE,2019,1.0,1600 HYLAN BOULEVARD STATEN ISLAND NY 10305
1078,40402337,J & M BAKERY,2019,1.0,3010 36 AVENUE QUEENS NY 11106
1080,40402345,AMERICAS RESTORANTE,2019,2.0,10310 ROOSEVELT AVENUE QUEENS NY 11368
1083,40402365,MICHAEL'S,2019,4.0,24 WEST   55 STREET MANHATTAN NY 10019
1084,40402368,NEW YORK RIFLE CLUB,2019,2.0,77 MACDOUGAL STREET MANHATTAN NY 10012
1086,40402375,WOMENS NATL. REPUBLICAN CLUB,2019,2.0,3 WEST   51 STREET MANHATTAN NY 10019
1093,40402418,NEW YORK JR. LEAGUE,2019,1.0,130 EAST   80 STREET MANHATTAN NY 10075
1094,40402424,ANGLERS CLUB OF NEW YORK,2019,1.0,101 BROAD STREET MANHATTAN NY 10004
1096,40402465,THE UNION LEAGUE CLUB,2019,2.0,38 EAST   37 STREET MANHATTAN NY 10016
1098,40402527,MADISON SQUARE,2019,2.0,51 MADISON AVE MANHATTAN NY 10010
1099,40402610,YALE CLUB,2019,3.0,50 VANDERBILT AVENUE MANHATTAN NY 10017
1103,40402755,THE UNIVERSITY CLUB,2019,1.0,1 WEST   54 STREET MANHATTAN NY 10019
1117,40404010,VOYA CAFETERIA,2019,1.0,230 PARK AVENUE MANHATTAN NY 10169
1118,40404024,THE PENN CLUB,2019,2.0,30 WEST   44 STREET MANHATTAN NY 10036
1121,40423399,LORDS BAKERY,2019,1.0,2135 NOSTRAND AVENUE BROOKLYN NY 11210
1125,40423481,KINGSTON TROPICAL BAKERY,2019,1.0,4000 WHITE PLAINS ROAD BRONX NY 10466
1128,40423563,CIRCO PASTRY SHOP,2019,1.0,312 KNICKERBOCKER AVENUE BROOKLYN NY 11237
1130,40423571,ARTUSO PASTRY SHOP,2019,1.0,670 EAST  187 STREET BRONX NY 10458
1134,40423819,ALFONSO'S PASTRY SHOPPE,2019,1.0,1899 VICTORY BOULEVARD STATEN ISLAND NY 10314
1137,40424247,BAGELS DELI,2019,1.0,7039 PARSONS BOULEVARD QUEENS NY 11365
1140,40424418,TYME & PATIENCE BAKERY & GRILL,2019,3.0,2114 NOSTRAND AVENUE BROOKLYN NY 11210
1145,40424709,THE CAKE CHEF,2019,1.0,957 JEWETT AVENUE STATEN ISLAND NY 10314
1147,40424723,NITA'S EUROPEAN BAKERY,2019,2.0,4010 GREENPOINT AVENUE QUEENS NY 11104
1149,40424780,MANNA ONE BAKERY,2019,1.0,27 CATHERINE STREET MANHATTAN NY 10038
1151,40424906,MANNA HOUSE BAKERY,2019,2.0,87 EAST BROADWAY MANHATTAN NY 10002
1154,40424972,JACKIE'S WEST INDIAN BAKERY,2019,3.0,1203 EAST  233 STREET BRONX NY 10466
1156,40425000,PATMAR BAKE SHOP,2019,1.0,20507 LINDEN BOULEVARD QUEENS NY 11412
1174,40483597,RICHARD ROGERS THEATRE,2019,1.0,226 WEST   46 STREET MANHATTAN NY 10036
1182,40510335,DEVON & BLAKELY,2019,1.0,250 PARK AVENUE MANHATTAN NY 10177
1184,40510341,THE MUFFIN CAFE,2019,1.0,222 COLUMBUS AVENUE MANHATTAN NY 10023
1186,40510389,ZARO'S BREAD BASKET,2019,3.0,1 PENNSYLVANIA STATION (AMTRACK) MANHATTAN NY 10121
1190,40510647,ROTI CORNER RESTAURANT,2019,1.0,18018 HILLSIDE AVENUE QUEENS NY 11432
1197,40511479,CIBAR,2019,1.0,56 IRVING PLACE MANHATTAN NY 10003
1199,40511645,RESTIVO RISTORANTE,2019,2.0,209 7 AVENUE MANHATTAN NY 10011
1202,40511696,GEMINI'S LOUNGE,2019,3.0,10723 LIBERTY AVENUE QUEENS NY 11417
1204,40512074,ALFONSO'S PASTRY SHOPPE,2019,2.0,4366 AMBOY ROAD STATEN ISLAND NY 10312
1206,40512087,BIG NEW YORK FRIED CHICKEN,2019,1.0,715 BEACH 20 STREET QUEENS NY 11691
1208,40512123,GREEN SYMPHONY,2019,1.0,547 6 AVENUE MANHATTAN NY 10011
1210,40512129,MILL KOREAN RESTAURANT,2019,1.0,2895 BROADWAY MANHATTAN NY 10025
1212,40512172,THE ASTORIA WORLD MANOR,2019,2.0,2522 _ASTORIA BOULEVARD QUEENS NY 11102
1213,40512204,STARBUCKS COFFEE,2019,1.0,38 PARK ROW MANHATTAN NY 10038
1215,40512207,WOODLAWN CAFE,2019,1.0,3700 JEROME AVENUE BRONX NY 10467
1218,40512425,MCDONALD'S,2019,1.0,5713 CHURCH AVENUE BROOKLYN NY 11203
1221,40512617,ZARO'S BREAD BASKET,2019,1.0,89 EAST   42 STREET MANHATTAN NY 10017
1225,40512852,DOC WATSONS,2019,2.0,1490 2 AVENUE MANHATTAN NY 10075
1227,40512868,AQUA GRILL,2019,1.0,210 SPRING STREET MANHATTAN NY 10012
1230,40513059,LOS ANGELES BAKERY,2019,2.0,729 FLUSHING AVENUE BROOKLYN NY 11206
1232,40513133,EL CONTINENTAL RESTAURANT,2019,1.0,672 FIFTH AVENUE BROOKLYN NY 11215
1233,40513164,MCGEES PUB,2019,2.0,240 WEST   55 STREET MANHATTAN NY 10019
1234,40513184,ACE BAR,2019,1.0,531 EAST    5 STREET MANHATTAN NY 10009
1238,40513416,BURGER KING,2019,2.0,950 JEWETT AVENUE STATEN ISLAND NY 10314
1240,40513609,SKYLIGHT DINER,2019,2.0,402 WEST   34 STREET MANHATTAN NY 10001
1242,40513633,ARTE CAFE,2019,2.0,106 WEST   73 STREET MANHATTAN NY 10023
1248,40515124,RENEE'S KITCHENETTE,2019,2.0,6914 ROOSEVELT AVENUE QUEENS NY 11377
1256,40515702,STARBUCKS,2019,1.0,78 SPRING STREET MANHATTAN NY 10012
1259,40516149,AZUSA OF JAPAN,2019,4.0,3 EAST   44 STREET MANHATTAN NY 10017
1264,40518828,STARBUCKS,2019,2.0,330 MADISON AVENUE MANHATTAN NY 10017
1266,40520604,STARBUCKS,2019,2.0,7000 AUSTIN STREET QUEENS NY 11375
1270,40521343,MCDONALD'S,2019,2.0,803 FOREST AVENUE STATEN ISLAND NY 10310
1272,40522190,KINGS CARRIAGE HOUSE,2019,1.0,251 EAST   82 STREET MANHATTAN NY 10028
1276,40523972,STARBUCKS,2019,1.0,24 STATE STREET MANHATTAN NY 10004
1278,40524833,STARBUCKS,2019,1.0,1280 LEXINGTON AVENUE MANHATTAN NY 10028
1282,40524888,SISTERS CUISINE,2019,1.0,1931 MADISON AVENUE MANHATTAN NY 10035
1288,40526104,AMY'S BREAD,2019,1.0,75 NINTH AVENUE MANHATTAN NY 10011
1293,40526489,DEB'S,2019,2.0,200 VARICK STREET MANHATTAN NY 10014
1295,40527001,ISLAND BURGERS AND SHAKES,2019,2.0,766 NINTH AVENUE MANHATTAN NY 10019
1299,40528441,SWIFT,2019,1.0,34 EAST    4 STREET MANHATTAN NY 10003
1301,40529040,MINITALIA PIZZERIA,2019,1.0,6625 FRESH POND ROAD QUEENS NY 11385
1310,40533515,DYCKMAN EXPRESS RESTAURANT,2019,2.0,101 DYCKMAN STREET MANHATTAN NY 10040
1312,40534067,BURGER KING,2019,1.0,3707 82 STREET QUEENS NY 11372
1317,40534893,THE GREAT BURRITO MEXICAN KITCHEN,2019,1.0,405 AMSTERDAM AVENUE MANHATTAN NY 10024
1321,40535297,GIOVANNI 25,2019,2.0,25 EAST   83 STREET MANHATTAN NY 10028
1323,40535336,DYKER PARK BAGELS,2019,2.0,713 86 STREET BROOKLYN NY 11228
1324,40535383,ADRIA HOTEL,2019,1.0,22117 NORTHERN BOULEVARD QUEENS NY 11361
1326,40535391,CAFE CHAMPIGNON,2019,2.0,200 7 AVENUE MANHATTAN NY 10011
1328,40535399,VON,2019,2.0,3 BLEECKER STREET MANHATTAN NY 10012
1333,40536227,JADE ISLAND RESTAURANT,2019,1.0,2845 RICHMOND AVENUE STATEN ISLAND NY 10314
1336,40536616,RIAZOR BLUE TAPAS BAR,2019,1.0,8905 NORTHERN BOULEVARD QUEENS NY 11372
1338,40536785,CONNECTICUT MUFFIN,2019,1.0,171 7 AVENUE BROOKLYN NY 11215
1341,40537686,BULL MCCABES,2019,2.0,29 ST MARKS PLACE MANHATTAN NY 10003
1344,40538189,EDWARD'S,2019,1.0,136 WEST BROADWAY MANHATTAN NY 10013
1347,40538563,FOUR SEASONS HOTEL,2019,2.0,57 EAST   57 STREET MANHATTAN NY 10022
1350,40538662,MCDONALD'S,2019,1.0,4040 BROADWAY MANHATTAN NY 10032
1355,40539661,BAKE AND THINGS RESTAURANT,2019,1.0,184 EAST   35 STREET BROOKLYN NY 11203
1357,40541670,BAGEL CLUB,2019,1.0,20814 CROSS ISLAND PARKWAY QUEENS NY 11360
1359,40542205,MINI STAR RESTAURANT,2019,2.0,3002 STEINWAY STREET QUEENS NY 11103
1361,40542345,TOWNE DELI & PIZZA,2019,1.0,5373 ARTHUR KILL ROAD STATEN ISLAND NY 10307
1367,40544267,UNITED CYPRIANS OF AMERICA,2019,1.0,2816 ASTORIA BOULEVARD QUEENS NY 11102
1369,40544576,YONAH SHIMMELS KNISHES,2019,1.5,137 EAST HOUSTON STREET MANHATTAN NY 10002
1370,40544705,MONDIAL BAKERY,2019,1.0,7802 20 AVENUE BROOKLYN NY 11214
1371,40544774,VINNIE'S PIZZERIA/ LUNCHEONETTE,2019,1.0,1593 MCDONALD AVENUE BROOKLYN NY 11230
1374,40544958,CALIENTE CAB CO,2019,2.0,61 7 AVENUE SOUTH MANHATTAN NY 10014
1377,40545130,SPEEDY'S DELI,2019,2.0,1271 BROADWAY MANHATTAN NY 10001
1380,40545329,BEN'S DELI,2019,2.0,209 WEST   38 STREET MANHATTAN NY 10018
1381,40545375,POST BILLIARDS CAFE,2019,1.0,154 POST AVENUE MANHATTAN NY 10034
1385,40545546,CAFE 31,2019,2.0,220 WEST   31 STREET MANHATTAN NY 10001
1388,40545741,BOB'S STEAK & CHOP HOUSE,2019,2.0,21 EAST   52 STREET MANHATTAN NY 10022
1391,40545938,STARBUCKS,2019,2.0,1100 AVENUE OF THE AMERICAS MANHATTAN NY 10036
1393,40545967,TASTEE CORNER,2019,2.0,3020 30 AVENUE QUEENS NY 11102
1396,40546098,CHURRASCARIA PLATAFORMA,2019,1.0,316 WEST   49 STREET MANHATTAN NY 10019
1398,40546256,STARBUCKS,2019,1.0,255 WEST   43 STREET MANHATTAN NY 10036
1400,40546257,STARBUCKS,2019,1.0,93 GREENWICH AVENUE MANHATTAN NY 10014
1401,40546306,REBAR,2019,1.0,223 WEST   19 STREET MANHATTAN NY 10011
1403,40546350,SWEET CHEF SOUTHERN STYLES BAKERY,2019,1.0,122 HAMILTON PLACE MANHATTAN NY 10031
1407,40547085,OMONIA CAFE,2019,2.0,7612 3 AVENUE BROOKLYN NY 11209
1410,40547434,THE BURRITO BAR RESTAURANT,2019,2.0,585 FOREST AVENUE STATEN ISLAND NY 10310
1412,40547874,ALIBI CLUB,2019,2.0,242 DEKALB AVENUE BROOKLYN NY 11205
1415,40548426,SPOLINI'S,2019,1.0,11625 METROPOLITAN AVENUE QUEENS NY 11418
1417,40548730,RAY'S PIZZA RESTUARANT,2019,2.0,553 EAST  138 STREET BRONX NY 10454
1420,40548768,MCDONALD'S,2019,3.0,4259 BROADWAY MANHATTAN NY 10033
1422,40549443,JJ GARDEN RESTAURANT,2019,2.0,7521 31 AVENUE QUEENS NY 11370
1424,40549610,STARBUCKS,2019,1.0,304 PARK AVENUE SOUTH MANHATTAN NY 10010
1426,40549885,MONTEZUMA RESTAURANT,2019,2.0,119 WEST KINGSBRIDGE ROAD BRONX NY 10468
1430,40550155,PARISI BAKERY,2019,1.0,198 MOTT STREET MANHATTAN NY 10012
1437,40551093,GINO'S PIZZA,2019,2.0,218 FLATBUSH AVENUE BROOKLYN NY 11217
1439,40551765,MIKES PIZZA,2019,1.0,7175 YELLOWSTONE BOULEVARD QUEENS NY 11375
1440,40551807,"DUNKIN' DONUTS, BASKIN ROBBINS",2019,1.0,3602 31 STREET QUEENS NY 11106
1441,40551900,KILLMEYER'S OLD BAVARIA INN.,2019,2.0,4256 ARTHUR KILL ROAD STATEN ISLAND NY 10309
1444,40552965,GROUND LEVEL  PUB & GRUB,2019,2.0,958 POST AVENUE STATEN ISLAND NY 10302
1448,40553657,LENNY'S PIZZA,2019,2.0,594 5 AVENUE BROOKLYN NY 11215
1452,40554360,BIRDLAND,2019,1.0,315 WEST   44 STREET MANHATTAN NY 10036
1455,40554463,EL GAUCHITO RESTAURANT,2019,1.0,9460 CORONA AVENUE QUEENS NY 11373
1459,40557466,KENNEDY FRIED CHICKEN,2019,2.0,696 ALLERTON AVENUE BRONX NY 10467
1460,40557912,KISMAT INDIAN CUISINE,2019,2.0,603 FORT WASHINGTON AVENUE MANHATTAN NY 10040
1462,40559546,PASHA TURKISH RESTAURANT,2019,1.0,64 WEST   71 STREET MANHATTAN NY 10023
1464,40559606,THAI SON VIETNAMESE CUISINE,2019,1.0,89 BAXTER STREET MANHATTAN NY 10013
1467,40559634,TICK TOCK DINER,2019,2.0,481 8 AVENUE MANHATTAN NY 10001
1471,40560074,M & M BAR & GRILL,2019,2.0,1218 ST NICHOLAS AVENUE MANHATTAN NY 10032
1475,40560440,STARBUCKS,2019,1.0,684 6 AVENUE MANHATTAN NY 10010
1477,40560823,LENA RESTAURANT,2019,2.0,206 EAST  198 STREET BRONX NY 10458
1480,40560927,IGGY'S,2019,1.0,1452 2 AVENUE MANHATTAN NY 10021
1493,40561796,CAFE BAR,2019,2.0,3290 36 STREET QUEENS NY 11106
1497,40563475,MAMOUN FALAFEL,2019,1.0,119 MACDOUGAL STREET MANHATTAN NY 10012
1502,40564842,LA CABANA ARGENTINA,2019,2.0,8607 NORTHERN BOULEVARD QUEENS NY 11372
1505,40566335,CARRY ON TEA & SYMPATHY,2019,2.0,110 GREENWICH AVENUE MANHATTAN NY 10011
1508,40566482,KFC,2019,2.0,761 7 AVENUE MANHATTAN NY 10019
1510,40566485,TAD'S STEAKS,2019,1.0,761 7 AVENUE MANHATTAN NY 10019
1512,40566489,PIZZA HUT,2019,1.0,761 7 AVENUE MANHATTAN NY 10019
1515,40566621,STARBUCKS,2019,1.0,2530 HYLAN BOULEVARD STATEN ISLAND NY 10306
1518,40566783,GRAND MORELOS DINER & BAKERY,2019,2.0,727 GRAND STREET BROOKLYN NY 11211
1522,40567533,THE THIRSTY SCHOLAR,2019,1.0,155 2 AVENUE MANHATTAN NY 10003
1527,40568945,WENDY'S,2019,1.0,13841 JAMAICA AVENUE QUEENS NY 11435
1529,40568964,BONA PIZZA,2019,1.0,751 WESTCHESTER AVENUE BRONX NY 10455
1533,40569838,GLEN ROY BAR AND GRILL,2019,2.0,145 EAST  149 STREET BRONX NY 10451
1534,40570254,CRYSTAL MANOR,2019,1.0,1460 FLATBUSH AVENUE BROOKLYN NY 11210
1536,40570278,STARBUCKS,2019,1.0,370 7 AVENUE MANHATTAN NY 10001
1538,40570634,AN BEAL BOCHT CAFE,2019,1.0,445 WEST  238 STREET BRONX NY 10463
1542,40570920,PADDY REILLY'S BAR,2019,1.0,519 2 AVENUE MANHATTAN NY 10016
1544,40571081,ARCHER SPORTS BAR,2019,1.0,1511 WHITE PLAINS ROAD BRONX NY 10462
1546,40571128,THE HEIGHTS BAR & GRILL,2019,2.0,2867 BROADWAY MANHATTAN NY 10025
1551,40572406,SHAMROCK INN,2019,3.0,1729 CROSBY AVENUE BRONX NY 10461
1555,40572960,RIO DE LA PLATA BAKERY,2019,1.0,9465 CORONA AVE QUEENS NY 11373
1559,40573141,PEPE ROSSO TO GO,2019,1.0,149 SULLIVAN STREET MANHATTAN NY 10012
1567,40574423,TOPAZE RESTAURANT,2019,1.0,428 EAST   48 STREET BROOKLYN NY 11203
1569,40574733,VINNY'S OF CARROLL GARDEN RESTAURANT & LUNCHEONETT,2019,2.0,295 SMITH STREET BROOKLYN NY 11231
1571,40574871,BALTHAZAR RESTAURANT,2019,2.0,80 SPRING STREET MANHATTAN NY 10012
1573,40575338,AIRPORT DELI,2019,2.0,8420 ASTORIA BOULEVARD QUEENS NY 11370
1575,40575487,NAPOLI PIZZA,2019,2.0,254 LIVONIA AVENUE BROOKLYN NY 11212
1578,40575697,BARRE CAFE AT STEPS,2019,2.0,2121 BROADWAY MANHATTAN NY 10023
1582,40576044,CIPRIANI DOWNTOWN RESTAURANT,2019,1.0,376 WEST BROADWAY MANHATTAN NY 10012
1584,40576056,BARRY'S RESTAURANT,2019,2.0,707 EAST  235 STREET BRONX NY 10466
1587,40576213,EGYPTIAN COFFEE SHOP,2019,1.0,2509 STEINWAY STREET QUEENS NY 11103
1591,40576333,NEW YORK UNIVERSITY - SNOW DINING,2019,1.0,40 WASHINGTON SQUARE SOUTH MANHATTAN NY 10012
1594,40576810,JERK HUT,2019,1.0,23107 MERRICK BOULEVARD QUEENS NY 11413
1598,40577204,IMPERIAL BIKER BAR,2019,3.0,652 FRANKLIN AVENUE BROOKLYN NY 11238
1600,40577241,ROYAL BAKERY & ROTI SHOP,2019,2.0,618 NOSTRAND AVENUE BROOKLYN NY 11216
1602,40577362,GINO'S PIZZA,2019,1.0,831 FLATBUSH AVENUE BROOKLYN NY 11226
1605,40577676,SARABETH'S KITCHEN,2019,2.0,1295 MADISON AVENUE MANHATTAN NY 10128
1610,40578124,IL POSTINO,2019,2.0,337 EAST   49 STREET MANHATTAN NY 10017
1612,40578252,OSTERIA LAGUNA,2019,2.0,209 EAST   42 STREET MANHATTAN NY 10017
1614,40578388,GIRALDA BAKERY,2019,1.0,1035 EAST  163 STREET BRONX NY 10459
1617,40578732,STARBUCKS,2019,2.0,296 3 AVENUE MANHATTAN NY 10010
1619,40578773,JOHN'S PIZZA,2019,3.0,260 WEST   44 STREET MANHATTAN NY 10036
1629,40581363,BALLATO'S RESTAURANT,2019,3.0,55 EAST HOUSTON STREET MANHATTAN NY 10012
1632,40581382,STARBUCKS,2019,1.0,2045 BROADWAY MANHATTAN NY 10023
1634,40581387,STARBUCKS COFFEE #7358,2019,1.0,50 COURT STREET BROOKLYN NY 11201
1637,40581917,EMPORIUM BRASIL RESTAURANT,2019,2.0,15 WEST   46 STREET MANHATTAN NY 10036
1639,40582103,MAMA'S FRIED CHICKEN,2019,2.0,2158 8 AVENUE MANHATTAN NY 10026
1644,40583239,CITIBANK EMPLOYEE CAFETERIA,2019,1.0,1 COURT SQUARE QUEENS NY 11101
1647,40584086,CHO DANG GOL,2019,1.0,55 WEST   35 STREET MANHATTAN NY 10001
1649,40584579,LENNY & JOHN'S PIZZA,2019,1.0,2036 FLATBUSH AVENUE BROOKLYN NY 11234
1661,40586834,PERFECTO PIZZA & COFFEE SHOP,2019,1.0,16923 JAMAICA AVE QUEENS NY 11432
1663,40587273,DUNKIN' DONUTS,2019,1.0,4513 QUEENS BOULEVARD QUEENS NY 11104
1665,40587698,STARBUCKS,2019,1.0,540 COLUMBUS AVENUE MANHATTAN NY 10024
1669,40587835,MCLOUGHLINS BAR,2019,3.0,3106 BROADWAY QUEENS NY 11106
1671,40587915,GINO'S PIZZERIA,2019,2.0,15846 CROSSBAY BOULEVARD QUEENS NY 11414
1672,40588072,CIRO'S PIZZA,2019,1.0,11319 BEACH CHANNEL DRIVE QUEENS NY 11694
1675,40588761,PATTY WORLD,2019,1.0,8959 164 STREET QUEENS NY 11432
1681,40590969,KINGS COUNTY CAFETERIA BLDG T,2019,1.0,451 CLARKSON AVENUE BROOKLYN NY 11203
1685,40591269,STARBUCKS,2019,1.0,195 BROADWAY MANHATTAN NY 10007
1687,40591271,101 DELI,2019,1.0,10016 ROCKAWAY BEACH BOULEVARD QUEENS NY 11694
1689,40591344,TRIANGOLO PIZZERIA,2019,1.0,1017 MANHATTAN AVENUE BROOKLYN NY 11222
1694,40591856,LA NUEVA PLAYITA,2019,2.0,14923 JAMAICA AVENUE QUEENS NY 11435
1696,40592117,THE OTHEROOM,2019,1.0,143 PERRY STREET MANHATTAN NY 10014
1701,40592296,3 DELI & GRILL,2019,1.0,133 EAST   55 STREET MANHATTAN NY 10022
1702,40592791,KRISPY PIZZA,2019,3.0,7112 13 AVENUE BROOKLYN NY 11228
1705,40592981,FLUTE,2019,2.0,205 WEST   54 STREET MANHATTAN NY 10019
1707,40593315,READE STREET PUB & KITCHEN,2019,2.0,135 READE STREET MANHATTAN NY 10013
1709,40593352,S S CALABRO PIZZERIA,2019,2.0,3065 14 STREET QUEENS NY 11102
1714,40593848,MY LITTLE PIZZERIA,2019,1.0,114 COURT STREET BROOKLYN NY 11201
1717,40594203,LA GOURMET,2019,2.0,111 EAST   58 STREET MANHATTAN NY 10022
1720,40594824,DUNKIN' DONUTS,2019,1.0,6040 MYRTLE AVENUE QUEENS NY 11385
1723,40594962,TRIBECA TAVERN,2019,1.0,247 WEST BROADWAY MANHATTAN NY 10013
1726,40595941,RED BOWL NOODLE SHOP,2019,3.0,4052 MAIN STREET QUEENS NY 11354
1728,40596246,GYRO KING,2019,1.0,2450 WALTON AVENUE BRONX NY 10468
1734,40597074,CAFFE' ROMEO,2019,2.0,7111 20 AVENUE BROOKLYN NY 11204
1736,40597588,O'REILLY'S PUB,2019,1.0,54 WEST   31 STREET MANHATTAN NY 10001
1738,40597618,TONY'S BRICK OVEN,2019,1.0,1140 BAY STREET STATEN ISLAND NY 10305
1740,40597923,BASSETT CATERERS,2019,1.0,1404 AVENUE X BROOKLYN NY 11235
1744,40598933,MARIO'S PIZZERIA,2019,1.0,224 DEKALB AVENUE BROOKLYN NY 11205
1747,40599617,LUNCH BOX,2019,2.0,886 9 AVENUE MANHATTAN NY 10019
1749,40600383,FERRARA'S,2019,2.0,195 GRAND STREET MANHATTAN NY 10013
1752,40600619,BURGER KING,2019,1.0,16 BEAVER STREET MANHATTAN NY 10004
1753,40600853,YESHIVA UNIVERSITY - CARDOZO LAW SCHOOL PANTRY,2019,1.0,53-55 5 AVENUE MANHATTAN NY 10003
1755,40601006,LA BRUSCHETTA RESTAURANT,2019,2.0,256 7 AVENUE BROOKLYN NY 11215
1757,40601159,PERFECTO PIZZERIA,2019,1.0,2479 BROADWAY MANHATTAN NY 10025
1759,40601189,LE GLACIER,2019,1.0,60 WALL STREET MANHATTAN NY 10005
1764,40602855,STARBUCKS,2019,2.0,462 7 AVENUE MANHATTAN NY 10018
1773,40605180,NOCELLO,2019,1.0,257 WEST   55 STREET MANHATTAN NY 10019
1778,40605862,LICHEE NUT,2019,1.0,162 MONTAGUE STREET BROOKLYN NY 11201
1794,40609248,HEALTH KING,2019,1.0,526 7 AVENUE MANHATTAN NY 10018
