,ID,RESTAURANT NAME,INSPECTION YEAR,NUMBER OF CRITICAL VIOLATIONS,ADDRESS
13230,50002057,GRITO MEXICAN GRILL,2018,1.0,1555 ST NICHOLAS AVENUE MANHATTAN NY 10040
13231,50002061,ROTI MEDITERRANEAN GRILL,2018,1.0,142 EAST 43 STREET MANHATTAN NY 10017
13233,50002062,K & L RESTAURANT AND CATERING SERVICE,2018,1.0,3204 3RD AVENUE BRONX NY 10451
13234,50002064,PRIMAVERA RESTAURANT,2018,2.0,623 CHURCH AVE BROOKLYN NY 11218
13235,50002065,VACCA GRILL & LOUNGE,2018,1.0,420 WEST 203RD ST MANHATTAN NY 10034
13236,50002067,GOLDEN STAR,2018,3.0,2110 CLOVE RD STATEN ISLAND NY 10305
13237,50002068,RMM LOUNGE,2018,1.0,658 DAWSON ST BRONX NY 10455
13238,50002070,JACKBAR,2018,1.0,143 HAVEMEYER STREET BROOKLYN NY 11211
13239,50002071,DELIS 48,2018,2.0,48 W 48 STREET MANHATTAN NY 10036
13241,50002074,RECUERDO RESTAURANT,2018,1.3333333333333333,14605 34TH AVE QUEENS NY 11354
13243,50002081,YANG'S HAPPY GARDEN,2018,1.0,2414 WILLIAMSBRIDGE RD BRONX NY 10469
13245,50002085,OASIS RESTAURANT,2018,1.0,4002 QUEENS BLVD QUEENS NY 11104
13246,50002097,PANINO RUSTICO,2018,1.0,8222 17 AVENUE BROOKLYN NY 11214
13248,50002099,A & C COFFEE SHOP AND PIZZERIA,2018,1.0,9002 AVENUE B BROOKLYN NY 11236
13250,50002105,ENERGY FUEL,2018,1.0,926 FULTON STREET BROOKLYN NY 11238
13252,50002106,PYRAMIDS HOOKAH AND BAR,2018,1.5,40-19 BELL BOULEVARD QUEENS NY 11361
13253,50002109,DUNKIN' DONUTS,2018,1.0,4030 BROADWAY MANHATTAN NY 10032
13255,50002110,DUNKIN' DONUTS,2018,1.0,1930 BARTOW AVENUE BRONX NY 10469
13256,50002113,THAI KITCHEN BY THE SEA,2018,1.0,67-20 ROCKAWAY BEACH BLVD QUEENS NY 11692
13257,50002115,NONA'S PIZZA,2018,1.0,6100 RIVERDALE AVE BRONX NY 10471
13258,50002119,STARBUCKS,2018,1.0,151 WEST 34TH STREET MANHATTAN NY 10001
13259,50002120,STARBUCKS,2018,1.0,99 WALL STREET MANHATTAN NY 10005
13260,50002130,FRESH & CO,2018,1.0,425 PARK AVENUE SOUTH MANHATTAN NY 10016
13261,50002133,BIZARRE,2018,2.0,12 JEFFERSON STREET BROOKLYN NY 11206
13262,50002135,HALAL FRIED CHICKEN & PIZZA,2018,1.5,141 PENNSYLVANIA AVE BROOKLYN NY 11207
13263,50002138,IL GATTOPARDO,2018,1.0,13-15 WEST 54TH STREET MANHATTAN NY 10019
13264,50002139,YUMMY TACO,2018,1.0,774 WASHINGTON AVE BROOKLYN NY 11238
13265,50002191,ALADDIN HOOKAH LOUNGE,2018,1.0,2557 STEINWAY STREET QUEENS NY 11103
13266,50002197,GENUINE ROADSIDE,2018,1.0,600 11TH AVE MANHATTAN NY 10036
13267,50002202,BEA,2018,3.0,403 W 43RD STREET MANHATTAN NY 10036
13268,50002205,PARK CENTRAL HOTEL KITCHEN,2018,2.0,870 7 AVE MANHATTAN NY 10019
13270,50002238,OLD DAYS,2018,1.5,4113 150TH STREET QUEENS NY 11355
13271,50002243,DELICIAS AMBATENAS,2018,2.0,68-24 ROOSEVELT AVE QUEENS NY 11377
13272,50002254,BARCLAY STREET CAFE,2018,2.0,245 GREENWICH ST MANHATTAN NY 10007
13274,50002256,ASURA ASIAN BISTRO,2018,2.5,235 WEST 35TH STREET MANHATTAN NY 10001
13275,50002262,SOUTHEAST BAKERY,2018,1.0,6821 FORT HAMILTON PARKWAY BROOKLYN NY 11219
13276,50002264,DUNKIN' DONUTS,2018,1.0,244 MADISON AVE MANHATTAN NY 10016
13277,50002265,SUSHI NAKAZAWA,2018,2.0,23 COMMERCE STREET MANHATTAN NY 10014
13278,50002267,OCEAN SUSHI,2018,1.0,20 JEFFERSON BLVD STATEN ISLAND NY 10312
13280,50002268,DUNKIN' DONUTS,2018,1.0,188-23 UNION TURNPIKE QUEENS NY 11366
13281,50002271,MARGAUX,2018,1.0,5 W. 8TH STREET MANHATTAN NY 10011
13283,50002277,VIEN NYC,2018,1.0,220 VARICK STREET MANHATTAN NY 10014
13284,50002280,DIMES,2018,1.0,143 DIVISION STREET MANHATTAN NY 10002
13286,50002284,KINANM LOUNGE,2018,1.0,856 ATLANTIC AVE BROOKLYN NY 11238
13288,50002286,DOTORY,2018,1.0,353 BROADWAY BROOKLYN NY 11211
13289,50002292,THE BARONESS BAR,2018,1.0,41-26 CRESCENT STREET QUEENS NY 11101
13291,50002294,MISS KOREA BARBECUE ''SUN'',2018,1.0,10 W 32ND ST MANHATTAN NY 10001
13293,50002296,CHEN MOMMY KITCHEN,2018,1.0,156-05 45TH AVE QUEENS NY 11355
13295,50002302,MANHATTAN ELITE,2018,1.0,PIER 62 CHELSEA PIERS MANHATTAN NY 10014
13296,50002304,SWEET BASIL THAI CUISINE,2018,1.0,39-28 61ST STREET QUEENS NY 11377
13297,50002306,DOMINO'S,2018,2.0,1468 WESTCHESTER AVE BRONX NY 10472
13298,50002313,THE BUTCHER'S DAUGHTER MARKET,2018,2.0,166 ELIZABETH STREET MANHATTAN NY 10012
13300,50002321,MARANI RESTAURANT,2018,1.0,9726 63RD ROAD QUEENS NY 11374
13302,50002324,DETOXX BAR,2018,1.0,23416 LINDEN BLVD QUEENS NY 11411
13304,50002325,SONNY'S ROTI SHOP,2018,2.0,118-06 LIBERTY AVENUE QUEENS NY 11419
13306,50002327,SUBWAY,2018,1.0,15-18 COLLEGE POINT BLVD QUEENS NY 11356
13307,50002329,HONG KONG JACKIE CHINESE RESTAURANT,2018,2.0,610 MELROSE AVE BRONX NY 10455
13309,50002345,SPORTING CLUB GJOA,2018,1.0,850 62 St BROOKLYN NY 11220
13310,50002356,Fairfield Inn & Suites,2018,1.3333333333333333,95 HENRY STREET MANHATTAN NY 10002
13311,50002362,DYCKMAN BAKERY,2018,1.0,176 DYCKMAN ST MANHATTAN NY 10040
13314,50002368,CARIBE RESTAURANT,2018,1.0,849 CASTLE HILL AVE BRONX NY 10473
13316,50002376,TAVERNA KYCLADES,2018,2.0,228 1ST AVE MANHATTAN NY 10009
13318,50002380,Kurant,2018,2.0,1091 2ND AVE MANHATTAN NY 10022
13319,50002387,ISLAND KITCHEN CHINESE RESTAURANT,2018,1.0,462 NOME AVENUE STATEN ISLAND NY 10314
13320,50002390,FRESH POND TAVERN,2018,1.0,6869 FRESH POND RD QUEENS NY 11385
13321,50002395,EMPIRE SZECHUAN VILLAGE,2018,1.0,4373 AMBOY ROAD STATEN ISLAND NY 10312
13322,50002396,ISLAND CZ CAFE,2018,2.0,743 FRANKLIN AVE BROOKLYN NY 11238
13324,50002400,BAGEL BOSS,2018,2.0,544 3RD AVE MANHATTAN NY 10016
13325,50002403,LA BELLEZZA PIZZERIA,2018,1.0,315 BROADWAY MANHATTAN NY 10007
13326,50002416,KONDITORI,2018,1.0,114 SMITH ST BROOKLYN NY 11201
13327,50002421,JEBON,2018,1.0,15 ST MARKS PLACE MANHATTAN NY 10003
13328,50002426,SHISO,2018,1.0,NKA JFK INTERNATIONAL AIRPORT QUEENS NY 11430
13329,50002428,GLAZE,2018,1.0,60 W 56TH ST MANHATTAN NY 10019
13330,50002430,WORLD BEAN MAIN,2018,1.0,NKA JFK INTERNATIONAL AIRPORT QUEENS NY 11430
13331,50002431,DUE AMICI,2018,1.0,NKA JFK INTERNATIONAL AIRPORT QUEENS NY 11430
13333,50002437,ZAGARA WINE BAR,2018,2.0,216 7TH AVE MANHATTAN NY 10011
13334,50002438,IVAN RAMEN SLURP SHOP,2018,1.0,600 11TH AVENUE MANHATTAN NY 10036
13335,50002440,RETRO FITNESS,2018,2.0,1623 FLATBUSH AVENUE BROOKLYN NY 11210
13336,50002443,MR. WONTON,2018,1.5,4411 QUEENS BLVD QUEENS NY 11104
13338,50002447,YUMMY TACO,2018,1.0,221-07 JAMAICA AVE QUEENS NY 11428
13339,50002448,CHINA STAR QUEENS CHINESE RESTAURANT,2018,1.0,105-38 ROCKAWAY BLVD QUEENS NY 11417
13341,50002453,VIN SUR VINGT,2018,1.0,1140 BROADWAY MANHATTAN NY 10001
13342,50002454,1803,2018,1.0,78 READE ST MANHATTAN NY 10007
13345,50002459,JUICE FOR LIFE,2018,1.0,27111 UNION TURNPIKE QUEENS NY 11040
13347,50002464,SUBWAY,2018,3.0,334 GRAND STREET MANHATTAN NY 10002
13349,50002470,PIZZETTERIA BRUNETTI,2018,2.0,626 HUDSON STREET MANHATTAN NY 10014
13350,50002474,THE LOYAL,2018,2.0,289 BLEECKER ST MANHATTAN NY 10014
13352,50002478,VILLA TAPIA RESTAURANT,2018,4.0,245 BROOK AVENUE BRONX NY 10454
13353,50002479,SWERVE FITNESS,2018,2.0,30 WEST 18TH STREET MANHATTAN NY 10011
13355,50002480,CITI CAFE/ROHATYN ROOM (CARNEGIE HALL),2018,1.0,881 7TH AVE MANHATTAN NY 10019
13357,50002484,CANTINA,2018,1.5,1838 ADAM CLAYTON POWELL JR BL MANHATTAN NY 10026
13358,50002485,RPM,2018,1.0,266 BROOME STREET MANHATTAN NY 10002
13359,50002486,UN NUEVO PRICIPIO,2018,1.0,680 SENECA AVE QUEENS NY 11385
13360,50002488,BAR NANA,2018,2.0,63 GANSEVOORT STREET MANHATTAN NY 10014
13361,50002491,AGORA TURKISH RESTAURANT,2018,1.5,1565 SECOND AVENUE MANHATTAN NY 10028
13362,50002494,GLORIETTA BALDY,2018,1.0,502 FRANKLIN AVE BROOKLYN NY 11238
13363,50002502,LE REVE,2018,2.0,125 E 54 ST MANHATTAN NY 10022
13364,50002504,CASELLA BAGEL COFFEE SHOP,2018,1.0,66 WILLOUGHBY ST BROOKLYN NY 11201
13365,50002506,GARDEN COURT CAFE (ASIA SOCIETY),2018,1.0,725 PARK AVE MANHATTAN NY 10021
13366,50002512,WING LING,2018,1.75,159B EAST 170TH ST BRONX NY 10452
13367,50002514,SHAKE SHACK,2018,1.0,49 GRAND CENTRAL TERMINAL MANHATTAN NY 10017
13369,50002521,JADE PALACE,2018,1.0,163 EINSTEIN LOOP BRONX NY 10475
13370,50002529,LE GRAND COMPTOIR,2018,1.0,NKA JFK INTERNATIONAL AIRPORT QUEENS NY 11430
13373,50002534,DRUNKEN MUNKEY,2018,2.0,338 E 92ND STREET MANHATTAN NY 10128
13374,50002542,DUNKIN' DONUTS,2018,2.0,NKA JFK INTERNATIONAL AIRPORT QUEENS NY 11430
13376,50002543,NEW SHENG CHINESE KITCHEN,2018,2.0,1029 E 167TH ST BRONX NY 10459
13377,50002545,PATSYS PIZZERIA,2018,1.0,61 WEST 74TH STREET MANHATTAN NY 10023
13378,50002547,THE SUPPLY HOUSE,2018,1.0,1647 2 AVENUE MANHATTAN NY 10028
13379,50002548,CARIFESTA RESTAURANT,2018,3.0,4251 WHITE PLAINS RD BRONX NY 10466
13380,50002549,BAR BOLONAT,2018,1.0,611 HUDSON ST MANHATTAN NY 10014
13381,50002552,DUNKIN' DONUTS,2018,1.0,146-36 45TH AVE QUEENS NY 11355
13383,50002554,LOS CHUZOS,2018,1.0,7901 ROOSEVELT AVE QUEENS NY 11372
13385,50002557,SOMM TIME A WINE BAR,2018,1.0,959 2ND AVE MANHATTAN NY 10022
13387,50002558,FOOTPRINTS CAFE EXPRESS,2018,2.0,1377 FLATBUSH AVE BROOKLYN NY 11210
13389,50002559,PARIS BAGUETTE,2018,1.5,567 7TH AVENUE MANHATTAN NY 10018
13391,50002562,EXQUISITO RESTAURANT,2018,2.0,2112 36TH AVENUE QUEENS NY 11106
13393,50002568,DUNKIN' DONUTS,2018,1.0,833 4 AVENUE BROOKLYN NY 11232
13394,50002572,LA RUBIA RESTAURANT,2018,1.5,861 WYCKOFF AVENUE QUEENS NY 11385
13397,50002574,CIBO E VINO,2018,1.5,2418 BROADWAY MANHATTAN NY 10024
13398,50002576,GOOD TASTE 88,2018,1.0,773 52ND STREET BROOKLYN NY 11220
13400,50002579,LIQUITERIA,2018,1.5,267 WEST 15 STREET MANHATTAN NY 10011
13401,50002580,OCHE A TU GUSTO,2018,2.0,1573 ST. NICHOLAS AVE MANHATTAN NY 10040
13403,50002581,TOBY'S ESTATE COFFEE,2018,1.0,160 5 AVENUE MANHATTAN NY 10010
13404,50002583,THE SIMONE,2018,2.0,151 EAST 82 STREET MANHATTAN NY 10028
13405,50002587,DUNKIN' DONUTS,2018,1.5,42-35 MAIN STREET QUEENS NY 11355
13406,50002588,SUBWAY,2018,1.0,118-18 LIBERTY AVE QUEENS NY 11419
13408,50002590,ST BESS RESTAURANT,2018,1.0,4466 BAYCHESTER AVE BRONX NY 10466
13410,50002591,RECLAMATION BAR,2018,1.0,817 METROPOLITAN AVENUE BROOKLYN NY 11211
13411,50002599,LUZZO'S BK,2018,1.0,145 ATLANTIC AVENUE BROOKLYN NY 11201
13412,50002603,SEABIRD,2018,2.5,361 6TH AVE MANHATTAN NY 10014
13413,50002612,DUNKIN' DONUTS,2018,1.0,182 BEDFORD AVE BROOKLYN NY 11249
13415,50002615,THE NUGGET SPOT,2018,1.0,230 EAST 14 STREET MANHATTAN NY 10003
13416,50002618,TEA DRUNK,2018,1.0,123 EAST 7TH STREET MANHATTAN NY 10009
13417,50002620,ADYAR ANANDA BHAVAN,2018,1.0,1071 1ST AVE MANHATTAN NY 10022
13418,50002622,SING GARDEN RESTAURANT,2018,1.0,1165 CASTLE HILL AVE BRONX NY 10462
13419,50002623,LE CAFE COFFEE,2018,1.0,7 EAST 14TH STREET MANHATTAN NY 10003
13420,50002626,GOLDEN BOWL RESTAURANT,2018,2.0,51 DIVISION ST MANHATTAN NY 10002
13422,50002628,KFC,2018,1.0,5625 BROADWAY BRONX NY 10463
13424,50002632,O'NEILL'S,2018,1.5,64-21 53 DRIVE QUEENS NY 11378
13425,50002636,STARBUCKS,2018,1.0,1417 KINGS HIGHWAY BROOKLYN NY 11229
13426,50002641,EL RINCONCITO DEL SABOR DOMINICANO,2018,2.0,254 E 204TH STREET BRONX NY 10458
13427,50002644,KAM LONG KITCHEN KINGS,2018,1.0,1031 RUTLAND RD BROOKLYN NY 11212
13428,50002648,TAQUERIA DIANA,2018,2.0,129 2 AVE MANHATTAN NY 10003
13429,50002654,HOMEMADE TAQUERIA,2018,1.0,7103 GRAND AVE QUEENS NY 11378
13430,50002655,AU BON PAIN,2018,1.0,170 WILLIAM ST MANHATTAN NY 10038
13431,50002662,POPEYES LOUISIANA KITCHEN,2018,2.0,96-23 57 AVENUE QUEENS NY 11368
13432,50002675,CENTRAL DINER,2018,1.0,NKA JFK INTERNATIONAL AIRPORT QUEENS NY 11430
13433,50002676,JAMBA JUICE,2018,1.0,NKA JFK INTERNATIONAL AIRPORT QUEENS NY 11430
13434,50002690,TKO CHICKEN & RIBS,2018,1.0,3423 QUENTIN ROAD BROOKLYN NY 11234
13436,50002691,THE JEFFREY,2018,1.0,311 EAST 60TH STREET MANHATTAN NY 10022
13438,50002692,TAO DOWNTOWN,2018,2.0,92 9TH AVE MANHATTAN NY 10011
13439,50002693,B&W DELI GROCERY,2018,3.0,373 west 34th st MANHATTAN NY 10001
13441,50002694,ART HOUSE RESTAURANT,2018,1.0,2751 OCEAN AVE BROOKLYN NY 11229
13442,50002695,DOUBLE DRAGON CHINESE RESTAURANT,2018,1.0,41A NEWKIRK PLAZA BROOKLYN NY 11226
13444,50002701,JENNY COFFEE SHOP #2,2018,1.0,233 KINGSTON AVE BROOKLYN NY 11213
13446,50002702,BO'S KITCHEN & BAR ROOM,2018,2.0,6 WEST 24 STREET MANHATTAN NY 10010
13447,50002703,VINO LEVANTINO,2018,1.0,210 WEST 94TH STREET MANHATTAN NY 10025
13448,50002707,LIBERTY CATERING,2018,1.0,1 EDGEWATER STREET STATEN ISLAND NY 10305
13449,50002709,CANTEEN CAFE,2018,2.5,125 BARCLAY STREET MANHATTAN NY 10007
13450,50002713,TARTINERY (THE PLAZA SHOPS),2018,2.5,1 W 58TH STREET MANHATTAN NY 10019
13452,50002716,M & W BAKERY,2018,1.0,85A BAYARD STREET MANHATTAN NY 10013
13454,50002726,TORO,2018,1.0,85 10TH AVE MANHATTAN NY 10011
13455,50002732,SHAKE SHACK,2018,1.0,JFK international airport QUEENS NY 11430
13456,50002740,MAROO,2018,1.0,1640 3RD AVE MANHATTAN NY 10128
13458,50002741,STARRY NIGHT,2018,2.5,28 W 33 STREET MANHATTAN NY 10001
13459,50002749,SANTA ANA DELI & GROCERY,2018,1.0,171 IRVING AVE BROOKLYN NY 11237
13460,50002751,FLATBUSH SOUL FOOD,2018,2.0,872 A FLATBUSH AVE BROOKLYN NY 11226
13461,50002764,NEW GRACE CHINESE RESTAURANT,2018,1.0,545 MYRTLE AVE BROOKLYN NY 11205
13462,50002766,THE MARSHAL,2018,1.0,628 10TH AVE MANHATTAN NY 10036
13463,50002767,THE SKYLARK,2018,1.0,530 FASHION AVE MANHATTAN NY 10018
13464,50002769,CHOZA TAQUERIA,2018,4.0,66 MADISON AVENUE MANHATTAN NY 10016
13465,50002771,PADISHAH RESTAURANT,2018,2.0,1920 AVE U BROOKLYN NY 11229
13466,50002774,FRESH & CO,2018,1.0,1359 BROADWAY MANHATTAN NY 10018
13467,50002780,HOU YI HOT POT,2018,1.0,92 HESTER ST MANHATTAN NY 10002
13468,50002803,EL NUEVO TENAMPA RESTAURANT,2018,1.0,2765 WEBSTER AVE BRONX NY 10458
13470,50002807,DUNKIN' DONUTS,2018,1.0,4 E FORDHAM RD BRONX NY 10468
13472,50002846,SABOR NORTENO,2018,2.0,102-06 43 AVE QUEENS NY 11368
13473,50002863,JOHN'S DELI,2018,1.0,2033 STILLWELL AVE BROOKLYN NY 11223
13474,50002875,TACOS CALIFORNIA RESTAURANT,2018,2.0,4616 5TH AVE BROOKLYN NY 11220
13476,50002890,NEW FONG KWAN KITCHEN,2018,1.0,6548 METROPOLITAN AVE QUEENS NY 11379
13479,50002902,ELI'S ESSENTIALS,2018,1.5,1291 LEXINGTON AVE MANHATTAN NY 10028
13480,50002915,TEDS CORNER TAVERN,2018,1.0,523 3RD AVENUE MANHATTAN NY 10016
13482,50002933,SUBWAY,2018,2.0,367 W 34TH ST MANHATTAN NY 10001
13484,50002936,BENE PIZZERIA & RESTAURANT,2018,1.0,157 PROSPECT PARK SW BROOKLYN NY 11218
13486,50002976,CHECKERS,2018,1.5,133-18 GUY R BREWER BLVD QUEENS NY 11434
13487,50002977,FAMOUS PIZZA EXPRESS,2018,1.0,570 KAPPOCK ST BRONX NY 10463
13488,50002995,PETE'S BROOKLYN EATS,2018,1.0,140 58 STREET BROOKLYN NY 11220
13490,50003000,ROMEO & JULIET COFFEE HOUSE,2018,2.0,555 W 42 STREET MANHATTAN NY 10036
13492,50003006,SCREAMER'S PIZZERIA,2018,1.0,620 MANHATTAN AVE BROOKLYN NY 11222
13493,50003015,BARBALU,2018,1.0,225 FRONT STREET MANHATTAN NY 10038
13495,50003019,THE PINK TEA CUP,2018,1.0,120 LAFAYETTE AVE BROOKLYN NY 11238
13496,50003027,MOE'S SOUTHWEST GRIIL,2018,1.0,262 ARDEN AVE STATEN ISLAND NY 10312
13497,50003034,HOMETOWN BAR-B-QUE,2018,3.0,454 VAN BRUNT ST BROOKLYN NY 11231
13498,50003035,JUICE GENERATION,2018,2.0,109 EAST 23RD STREET MANHATTAN NY 10010
13499,50003042,BENGAL TIGER INDIAN FOOD,2018,1.0,58 WEST 56TH STREET MANHATTAN NY 10019
13500,50003047,ELI ZABAR,2018,1.0,922 MADISON AVE MANHATTAN NY 10021
13501,50003063,YUM YUMMY CHINESE RESTAURANT,2018,1.0,1624A EAST 16TH STREET BROOKLYN NY 11229
13502,50003077,LAURA'S PIZZA,2018,1.0,3073 BAILEY AVE BRONX NY 10463
13503,50003078,THE ROOF,2018,1.0,120 WEST 57TH STREET MANHATTAN NY 10019
13504,50003079,BARILLA RESTAURANTS,2018,2.0,1290 AVENUE OF THE AMERICAS MANHATTAN NY 10119
13505,50003089,FATTY DADDY TACOS,2018,1.0,310 9 STREET BROOKLYN NY 11215
13506,50003103,THE AVENUE,2018,2.0,4352 KATONAH AVE BRONX NY 10470
13508,50003104,BEDFORD PIZZA CAFE,2018,1.0,380 BEDFORD PARK BLVD BRONX NY 10458
13509,50003105,OLIVER'S ASTORIA,2018,1.0,3719 BROADWAY QUEENS NY 11103
13511,50003113,HIBISCUS RESTAURANT & LOUNGE II,2018,1.0,221-13 JAMAICA AVENUE QUEENS NY 11428
13514,50003130,ZHOU'S YUMMY RESTAURANT,2018,2.0,4117 UNION STREET QUEENS NY 11355
13516,50003131,PANDA BUBBLE TEA,2018,2.0,858 LEXINGTON AVENUE MANHATTAN NY 10065
13520,50003153,KELLOGG'S DINER,2018,1.0,518 METROPOLITAN AVE BROOKLYN NY 11211
13522,50003157,NEW YORK SPA & SAUNA CAFE,2018,1.0,149-06 NORTHERN BLVD QUEENS NY 11354
13524,50003165,GOMI-WINE-FOOD-FRIENDS,2018,1.0,186 AVENUE A MANHATTAN NY 10009
13525,50003168,COCO,2018,1.0,33 SAINT MARKS PL MANHATTAN NY 10003
13527,50003174,BOILERMAKER,2018,1.0,72 E 1ST ST MANHATTAN NY 10003
13529,50003177,ASIA CHINESE RESTAURANT,2018,1.0,63104 WOODHAVEN BLVD QUEENS NY 11374
13530,50003178,SOFIA MEXICAN RESTAURANT,2018,4.0,187 SUYDAM ST BROOKLYN NY 11221
13532,50003180,DUNKIN' DONUTS,2018,1.0,1730 CROSS BRONX EXPY BRONX NY 10472
13534,50003182,DUNKIN' DONUTS,2018,2.0,728 W 181ST ST MANHATTAN NY 10033
13535,50003183,INWOOD GOURMET,2018,2.0,95 COOPER ST MANHATTAN NY 10034
13536,50003206,NO. 1 CHINESE RESTAURANT,2018,1.0,479 RALPH AVE BROOKLYN NY 11233
13537,50003211,OLMA CAVIAR,2018,1.0,1 W 58TH ST MANHATTAN NY 10019
13539,50003218,RAVAGH PERSIAN GRILL,2018,1.5,125 1ST AVE #127 MANHATTAN NY 10003
13540,50003221,NEW YORK HOT BAGELS & BIALYS,2018,1.0,10101 QUEENS BLVD QUEENS NY 11375
13541,50003229,ANDY'S CAFETERIA (HPD BUILDING),2018,1.0,100 GOLD ST MANHATTAN NY 10038
13542,50003233,HAPPY WOK,2018,1.0,175 AVENUE C MANHATTAN NY 10009
13545,50003242,ROUTE 66 AMERICAN BBQ,2018,1.0,79 PEARL ST MANHATTAN NY 10004
13547,50003246,POTBELLY SANDWICH WORKS,2018,1.0,127 FULTON ST MANHATTAN NY 10038
13549,50003253,PARIS BAGUETTE,2018,2.0,591 LEXINGTON AVE MANHATTAN NY 10022
13551,50003258,DURDEN,2018,1.0,213 2ND AVE MANHATTAN NY 10003
13553,50003262,NANO,2018,1.0,691 TENTH AVE MANHATTAN NY 10036
13554,50003270,MUD PARK,2018,1.0,3 1ST AVENUE MANHATTAN NY 10003
13556,50003283,8 DRAGON & PHOENIX CHINESE RESTAURANT,2018,2.0,2217 31ST ST QUEENS NY 11105
13558,50003314,DANTE'S PIZZA,2018,1.0,10503 METROPOLITAN AVE QUEENS NY 11375
13561,50003346,BOMBAY SANDWICH CO,2018,1.5,48 W. 27TH STREET MANHATTAN NY 10001
13563,50003350,3-J RESTAURANT AND PIZZA,2018,3.333333333333333,554A PROSPECT AVE BRONX NY 10455
13565,50003360,GROUND CENTRAL COFFEE COMPANY,2018,1.0,155 EAST 52 STREET MANHATTAN NY 10022
13566,50003364,KURENT EVENTS,2018,1.0,305 THROOP AVE BROOKLYN NY 11206
13567,50003366,MI LINDO SAN MIGUELITO,2018,1.0,257 W 231ST ST BRONX NY 10463
13569,50003373,ASTORIA HELLGATE,2018,1.0,19-19 DITMARS BLVD QUEENS NY 11105
13571,50003374,SAMUDRA INDIAN RESTAURANT,2018,2.5,7518 37TH AVE QUEENS NY 11372
13573,50003382,DAVIO'S NORTHERN ITALIAN STEAKHOUSE,2018,1.0,447 LEXINGTON AVENUE MANHATTAN NY 10017
13574,50003383,GEORGE'S RESTAURANT,2018,2.0,733 BROADWAY BROOKLYN NY 11206
13576,50003406,DUMPLING KINGDOM,2018,1.0,227 SULLIVAN ST MANHATTAN NY 10012
13578,50003416,UNIDENTIFIED FLYING CHICKEN,2018,1.0,7122 ROOSEVELT AVE QUEENS NY 11372
13580,50003427,SHOCHU AND TAPAS AYA,2018,2.0,247 E 50TH ST MANHATTAN NY 10022
13581,50003433,SUSHI KATSUEI,2018,1.5,210 7TH AVE BROOKLYN NY 11215
13582,50003434,Q MARQET,2018,5.0,38 E 98TH ST MANHATTAN NY 10029
13583,50003435,THE UNCOMMONS,2018,1.0,230 THOMPSON ST MANHATTAN NY 10012
13585,50003444,EZ GRILL NYC,2018,1.0,790 LYDIG AVE BRONX NY 10462
13586,50003460,WALLFLOWER,2018,1.0,235 W 12TH ST MANHATTAN NY 10014
13587,50003474,TOTTO RAMEN,2018,2.0,464 W 51ST ST MANHATTAN NY 10019
13588,50003475,MADISON CAFE,2018,1.0,463 WILLIS AVE BRONX NY 10455
13589,50003485,WASABI SUSHI BENTO,2018,1.0,561 SEVENTH AVENUE MANHATTAN NY 10018
13591,50003490,THE SMOKE HOUSE,2018,2.0,18933 LINDEN BLVD QUEENS NY 11412
13593,50003492,UNIQUE BAKERY,2018,1.0,6213 FORT HAMILTON PKWY BROOKLYN NY 11219
13596,50003498,BLACK FOREST BROOKLYN,2018,2.0,733 FULTON ST BROOKLYN NY 11217
13598,50003500,LUI'S THAI FOOD,2018,1.0,128 E 4TH ST MANHATTAN NY 10003
13599,50003503,CAFE 52 RESTAURANT,2018,1.5,5129 43RD AVE QUEENS NY 11377
13600,50003504,ROTISSERIE GEORGETTE,2018,1.5,14 E 60TH ST MANHATTAN NY 10022
13601,50003506,LUPITA RESTAURANT,2018,2.0,2049 2ND AVE MANHATTAN NY 10029
13602,50003508,BINY,2018,1.0,393 CANAL ST MANHATTAN NY 10013
13603,50003518,SILK CAKES,2018,1.0,9814 METROPOLITAN AVE QUEENS NY 11375
13604,50003527,CHAPATI HOUSE,2018,1.5,3153 BROADWAY MANHATTAN NY 10027
13605,50003531,NEW SPRING GARDEN,2018,1.0,2066 WALLACE AVE BRONX NY 10462
13607,50003545,THE WAYFARER,2018,2.0,101 W 57TH ST MANHATTAN NY 10019
13609,50003549,EL SABROSO RESTAURANT,2018,1.0,265 W 37TH ST MANHATTAN NY 10018
13610,50003553,RANCHO TEQUILERIA,2018,2.0,741 9TH AVE MANHATTAN NY 10019
13611,50003556,EASTERN RESTAURANT,2018,1.0,1877 ROCKAWAY PKWY BROOKLYN NY 11236
13612,50003561,EL RINCON PERUANO RESTAURANT,2018,2.0,6406 ROOSEVELT AVE QUEENS NY 11377
13614,50003570,M. WELLS STEAKHOUSE,2018,1.0,4315 CRESCENT ST QUEENS NY 11101
13616,50003572,TERRACE BAGELS,2018,1.0,222-222A PROSPECT PARK WEST BROOKLYN NY 11215
13618,50003580,XING WONG BBQ,2018,3.0,89 E BROADWAY MANHATTAN NY 10002
13619,50003586,THE LIVE OAK,2018,1.0,5993 FRESH POND RD QUEENS NY 11378
13621,50003603,FIVE GUYS FAMOUS BURGERS AND FRIES,2018,1.0,284 7TH AVE BROOKLYN NY 11215
13623,50003617,PI PIZZERIA,2018,1.0,965 JEWETT AVE STATEN ISLAND NY 10314
13624,50003622,XING WANG FUZHOU CUISINE,2018,1.0,4128 MAIN ST QUEENS NY 11355
