,ID,RESTAURANT NAME,INSPECTION YEAR,NUMBER OF CRITICAL VIOLATIONS,ADDRESS
28223,50085527,SMM MANAGEMENT,2019,2.0,3711 MAIN ST QUEENS NY 11354
28224,50085528,GRAIN HOUSE,2019,1.0,929 AMSTERDAM AVE MANHATTAN NY 10025
28230,50085570,THE LOFT BKNY RESTAURANT & LOUNGE,2019,4.0,1712 NOSTRAND AVE BROOKLYN NY 11226
28231,50085574,BC EATS,2019,1.0,2900 BEDFORD AVE BROOKLYN NY 11210
28233,50085589,THE CRABBY SHACK SANDWICH SHOP,2019,2.0,154 CLINTON AVE BROOKLYN NY 11205
28234,50085594,BRICKLANE CURRY HOUSE,2019,3.0,79 2ND AVE MANHATTAN NY 10003
28235,50085595,WANG LAO JI HERBAL TEA,2019,1.0,221 GRAND ST MANHATTAN NY 10013
28236,50085596,MERRION ROW HOTEL & PUBLIC HOUSE,2019,1.0,119 W 45TH ST MANHATTAN NY 10036
28239,50085607,LUV-N-OVEN,2019,1.0,120 DEKALB AVE BROOKLYN NY 11201
28240,50085608,AMORINO,2019,1.0,414 AMSTERDAM AVE MANHATTAN NY 10024
28243,50085629,HAENYEO,2019,1.0,239 5TH AVE BROOKLYN NY 11215
28244,50085630,KUMO II,2019,1.0,512 COURT ST BROOKLYN NY 11231
28245,50085631,PIZZA MERCATO,2019,1.0,106 MOORE ST BROOKLYN NY 11206
28248,50085638,CAFE IN CITY,2019,5.0,1149A 2ND AVE MANHATTAN NY 10065
28249,50085642,LA SABROSURA 1 RESTAURANT,2019,2.0,25A E 170TH ST BRONX NY 10452
28250,50085643,WINDMILL,2019,2.0,43 CLINTON ST MANHATTAN NY 10002
28251,50085645,BROOKLYN TEA,2019,2.0,524 NOSTRAND AVE BROOKLYN NY 11216
28252,50085647,KENNEDY FRIED CHICKEN,2019,1.0,16719 HILLSIDE AVE QUEENS NY 11432
28253,50085648,HALALBEES,2019,1.0,18226 HILLSIDE AVE QUEENS NY 11432
28255,50085657,SWEETGREEN,2019,1.0,127 COURT ST BROOKLYN NY 11201
28256,50085663,MANGO MANGO,2019,4.0,2024 86TH ST BROOKLYN NY 11214
28259,50085670,CARLOS & GABBY'S,2019,1.0,6944 MAIN ST QUEENS NY 11367
28260,50085672,CHLOE'S,2019,1.0,9413 AVENUE L BROOKLYN NY 11236
28261,50085675,BELLA ROMA PIZZA,2019,2.0,7022 3RD AVE BROOKLYN NY 11209
28265,50085687,VENCHI,2019,1.0,861 BROADWAY MANHATTAN NY 10003
28266,50085688,SIMON SIPS,2019,1.0,1185 AVENUE OF THE AMERICAS MANHATTAN NY 10036
28267,50085690,TOWNPLACE SUITES BREAKFAST,2019,3.0,324 W 44TH ST MANHATTAN NY 10036
28268,50085691,SOFRA MEDITERRANEAN GRILL,2019,1.0,4508 46TH ST QUEENS NY 11104
28270,50085693,JOE'S PIZZA OF PARK SLOPE,2019,2.0,349 5TH AVE BROOKLYN NY 11215
28271,50085694,BOXERS WASHINGTON HEIGHTS,2019,2.0,3820 BROADWAY MANHATTAN NY 10032
28272,50085695,GANDA SUSHI EXPRESS,2019,1.0,8008 SURREY PL QUEENS NY 11432
28273,50085699,SHIKOKU TERIYAKI EXPRESS II,2019,2.0,3711 MAIN ST QUEENS NY 11354
28274,50085700,BRONZINI,2019,2.0,1815 AVENUE M BROOKLYN NY 11230
28275,50085701,MAPLE THAI EATERY,2019,3.0,3602 36TH AVE QUEENS NY 11106
28276,50085703,XIN XING RESTAURANT,2019,4.0,1520 METROPOLITAN AVE BRONX NY 10462
28278,50085705,JOHN'S FRIED CHICKEN,2019,5.0,3853 BROADWAY MANHATTAN NY 10032
28279,50085706,BLACK FOX,2019,1.0,85 BROAD ST MANHATTAN NY 10004
28283,50085718,GARAM MASALA,2019,1.0,1819 PALMETTO ST QUEENS NY 11385
28285,50085729,CITIZENS OF CHELSEA,2019,3.0,401 W 25TH ST MANHATTAN NY 10001
28286,50085732,MADAME VO BBQ,2019,4.0,104 2ND AVE MANHATTAN NY 10003
28287,50085734,KOGANE RAMEN,2019,4.0,337 W 14TH ST MANHATTAN NY 10014
28289,50085742,FIRST & THIRD BAR AND GRILL,2019,1.0,4029 HYLAN BLVD STATEN ISLAND NY 10308
28290,50085744,KINGSTON PUBLIC HOUSE,2019,4.0,100 KINGSTON AVE BROOKLYN NY 11213
28291,50085749,BEIJING DUMPLING HOUSE OF FOREST HILLS,2019,2.0,11614A QUEENS BLVD QUEENS NY 11375
28293,50085761,PARIS BAGUETTE,2019,1.0,44 W 14TH ST MANHATTAN NY 10011
28298,50085797,EATS AND DRINKS,2019,1.0,3308 BROADWAY QUEENS NY 11106
28299,50085809,OXIDO,2019,1.0,1450 BROADWAY MANHATTAN NY 10018
28300,50085814,BROOKLYN CAT CAFE,2019,6.0,76 MONTAGUE ST BROOKLYN NY 11201
28303,50085830,QUEENS BEERHOUSE,2019,2.0,9250 59TH AVE QUEENS NY 11373
28304,50085847,MEMORIES OF SHANGHAI,2019,1.0,6860 AUSTIN ST QUEENS NY 11375
28305,50085848,NEW GRAND WOK,2019,1.0,3510 AVENUE S BROOKLYN NY 11234
28306,50085856,SPANGLISH NYC RESTAURANT,2019,1.0,4004 BELL BLVD QUEENS NY 11361
28307,50085864,CHICKS ISAN,2019,1.0,445 ALBEE SQ BROOKLYN NY 11201
28308,50085867,WAVES CAFE,2019,2.0,00 PETER MINUIT PLAZA MANHATTAN NY 10004
28309,50085870,VERDE CAFE & LOUNGE,2019,1.0,216 SMITH ST BROOKLYN NY 11201
28312,50085881,WENZHOU CUISINE OF FLUSHING,2019,1.0,3711 MAIN ST QUEENS NY 11354
28314,50085887,EUROPAN CAFE,2019,1.0,2197 BROADWAY MANHATTAN NY 10024
28316,50085894,ALTITUDE BROOKLYN,2019,1.0,250 WYCKOFF AVE BROOKLYN NY 11237
28317,50085896,PANDA RESTAURANT,2019,3.0,20 HENRY ST MANHATTAN NY 10002
28318,50085897,TWINS DUMPLING KING,2019,2.0,151 AVENUE U BROOKLYN NY 11223
28319,50085906,JUKE BAR,2019,1.0,301 E 12TH ST MANHATTAN NY 10003
28321,50085913,ROOSTER'S FRIED CHICKEN & PIZZA,2019,1.0,4812 BROADWAY QUEENS NY 11103
28322,50085916,TINGS,2019,1.0,75 9TH AVE MANHATTAN NY 10011
28325,50085921,ALADIN LAMB BBQ,2019,3.0,4232 162ND STREET QUEENS NY 11358
28326,50085934,SIP A CUP,2019,2.0,2517 30TH AVE QUEENS NY 11102
28327,50085945,MR. WONTON,2019,2.0,73 7TH AVE BROOKLYN NY 11217
28329,50085949,AUNT BUTCHIES OF BROOKLYN,2019,2.0,4864 ARTHUR KILL RD STATEN ISLAND NY 10309
28330,50085965,EL NUEVO GENAO BAR RESTAURANT,2019,1.0,162 THROOP AVE BROOKLYN NY 11206
28332,50085967,DUNKIN DONUTS/BASKIN ROBBINS,2019,1.0,815 10TH AVE MANHATTAN NY 10019
28333,50085969,THE KATI ROLL COMPANY,2019,2.0,230 PARK AVE MANHATTAN NY 10169
28334,50085975,BIG BELLY DELI,2019,3.0,2 STANWIX ST BROOKLYN NY 11206
28335,50085976,SPICY EMPIRE,2019,1.0,14710 45TH AVE QUEENS NY 11355
28336,50085995,SPRING FOOD SPOT,2019,1.0,1421 BROADWAY QUEENS NY 11106
28337,50085997,SOBA TOTTO,2019,2.0,211 E 43RD ST MANHATTAN NY 10017
28338,50086001,CHIPOTLE MEXICAN GRILL #3233,2019,1.0,774 BROADWAY BROOKLYN NY 11206
28340,50086014,WESTVILLE BAKERY,2019,2.0,433 E 9TH ST MANHATTAN NY 10009
28341,50086015,WESTVILLE HK,2019,1.0,809 9TH AVE MANHATTAN NY 10019
28342,50086017,101 KENNEDY FRIED CHICKEN,2019,4.0,10815 101ST AVE QUEENS NY 11419
28343,50086027,PEKING GARDEN,2019,3.0,362 WILSON AVE BROOKLYN NY 11221
28344,50086029,SPRINGBONE KITCHEN,2019,1.0,74 PEARL ST MANHATTAN NY 10004
28345,50086032,THIS IS GYRO,2019,1.0,178A CHURCH ST MANHATTAN NY 10013
28346,50086033,SOFIA'S TAQUERIA,2019,2.0,977 BAY ST STATEN ISLAND NY 10305
28347,50086042,SONEROS NIGHT CLUB BAR,2019,3.0,9202 CORONA AVE QUEENS NY 11373
28349,50086057,ABURIYA KINNOSUKE,2019,1.0,213 E 45TH ST MANHATTAN NY 10017
28350,50086059,THAI NARA,2019,1.0,6402 35TH AVE QUEENS NY 11377
28351,50086060,OZI DUMPLINGS,2019,1.0,19 BOGART ST BROOKLYN NY 11206
28352,50086066,CHICK-FIL-A AT FULTON STREET IN-LINE,2019,1.0,150 FULTON ST MANHATTAN NY 10038
28353,50086072,EATILY FOODS,2019,2.0,695 PARK AVE MANHATTAN NY 10065
28354,50086076,ARMANDO'S,2019,6.0,6410 NEW UTRECHT AVE BROOKLYN NY 11219
28355,50086077,CATMINT WHEEL CAKE,2019,1.0,124 MACDOUGAL ST MANHATTAN NY 10012
28356,50086078,ZHANG FEI BEEF NOODLE,2019,1.0,4142A MAIN ST QUEENS NY 11355
28357,50086088,HAK BOX,2019,2.0,88 E BROADWAY MANHATTAN NY 10002
28358,50086090,BROOKLYN BRIDGE DINER,2019,1.0,63 TILLARY ST BROOKLYN NY 11201
28360,50086094,FRESH FOOD CENTER,2019,1.0,820 2ND AVE MANHATTAN NY 10017
28361,50086095,LE SUCCULENT,2019,1.0,291 5TH AVE BROOKLYN NY 11215
28362,50086101,PERFECT PICNIC,2019,4.0,405 CENTRAL PARK W MANHATTAN NY 10025
28363,50086106,PIZZA EXPRESS,2019,2.0,3005 AVENUE K BROOKLYN NY 11210
28365,50086113,BREAKROOM,2019,1.0,83 BAXTER ST MANHATTAN NY 10013
28366,50086117,WHADDAPITA,2019,4.0,1625 AMSTERDAM AVE MANHATTAN NY 10031
28367,50086118,LAOMA MA LA TANG,2019,4.0,3711 MAIN ST QUEENS NY 11354
28368,50086119,SUNRISE ZOU,2019,4.0,9607 101ST AVE QUEENS NY 11416
28369,50086120,MISTER PARADISE,2019,1.0,105 1ST AVE MANHATTAN NY 10003
28370,50086126,Watches of Switzerland cocktail lounge,2019,4.0,60 GREENE ST MANHATTAN NY 10012
28371,50086128,ORCHID TEA CAFE,2019,1.0,4602 7TH AVE BROOKLYN NY 11220
28372,50086129,ORIGINAL SOUPMAN,2019,1.0,00 TIMES SQUARE BTWN 42RD AND 44TH ST MANHATTAN NY 10036
28373,50086134,MCDONALD'S,2019,2.0,2505 SOUTHERN BLVD BRONX NY 10458
28374,50086135,TACO DUMBO,2019,2.0,1385 BROADWAY MANHATTAN NY 10018
28375,50086136,TANOSHII,2019,1.0,7718 5TH AVE BROOKLYN NY 11209
28376,50086140,3 ALARM DELI,2019,2.0,4515 28TH AVE QUEENS NY 11103
28379,50086146,THAI-ISH,2019,1.0,168 LEXINGTON AVE MANHATTAN NY 10016
28380,50086153,ALWAYS AND FOREVER CAFE,2019,1.0,1081 FULTON ST BROOKLYN NY 11238
28381,50086154,SEA STAR CHINESE RESTAURANT,2019,1.0,9121 37TH AVE QUEENS NY 11372
28382,50086155,HOTEL CHOCOLAT,2019,1.0,441 LEXINGTON AVE MANHATTAN NY 10017
28383,50086161,ROSALIA'S CAFE,2019,1.0,615 NOSTRAND AVE BROOKLYN NY 11216
28385,50086164,CPZ SEAFOOD,2019,3.0,770 59TH ST BROOKLYN NY 11220
28386,50086170,MILK BAR AT CAMP,2019,1.0,110 5TH AVE MANHATTAN NY 10011
28387,50086172,CRYSTAL ICE,2019,1.0,13621 ROOSEVELT AVE QUEENS NY 11354
28388,50086181,TAIM,2019,2.0,64 W 22ND ST MANHATTAN NY 10010
28389,50086184,THE HUNTERIAN,2019,1.0,413 E 70TH ST MANHATTAN NY 10021
28390,50086186,SAN PEDRO,2019,2.0,320 VAN BRUNT ST BROOKLYN NY 11231
28391,50086198,STARBUCKS,2019,1.0,422 FULTON ST BROOKLYN NY 11201
28392,50086205,PEKING GARDEN,2019,2.0,8907 139TH ST QUEENS NY 11435
28394,50086208,ANYTIME SOJU,2019,6.0,23 W 32ND ST MANHATTAN NY 10001
28395,50086210,NEW PARSONS DELI,2019,4.0,15527 JAMAICA AVE QUEENS NY 11432
28396,50086222,ONE STOP EXPRESS,2019,1.0,8621 4TH AVE BROOKLYN NY 11209
28397,50086234,VIVI BUBBLE TEA,2019,1.0,488 FASHION AVE MANHATTAN NY 10018
28398,50086236,wok and roll kitchen,2019,1.0,1821 CHURCH AVE BROOKLYN NY 11226
28399,50086237,SHWARAMA & DELI,2019,3.0,101 SMITH ST BROOKLYN NY 11201
28400,50086241,JOE ASIAN & SUSHI,2019,4.0,3319 36TH AVE QUEENS NY 11106
28401,50086246,39 TACO HOUSE,2019,2.0,3922 9TH AVE BROOKLYN NY 11232
28402,50086247,HEALTH KITCHEN,2019,1.0,1017A 154TH ST QUEENS NY 11357
28403,50086248,JOE & THE JUICE,2019,3.0,2460 BROADWAY MANHATTAN NY 10025
28404,50086251,KING HOUSE,2019,1.0,1053 SAINT NICHOLAS AVE MANHATTAN NY 10032
28405,50086252,XI'AN FAMOUS FOODS,2019,1.0,8 LIBERTY PL MANHATTAN NY 10038
28406,50086253,LAS PALMAS RESTAURANT II,2019,6.0,240 W 231ST ST BRONX NY 10463
28407,50086256,TAKESHI SUSHI,2019,2.0,28 GRAND ST MANHATTAN NY 10013
28408,50086261,EL MANGU RESTAURANT,2019,1.0,80 W KINGSBRIDGE RD BRONX NY 10468
28409,50086272,DUMPLING GALAXY,2019,1.0,3711 MAIN ST QUEENS NY 11354
28410,50086274,"TACO BELL, PIATTINO, GREEN LEAFS",2019,1.0,2655 RICHMOND AVE STATEN ISLAND NY 10314
28411,50086275,LAI LAI GOURMET,2019,7.0,5324 8TH AVE BROOKLYN NY 11220
28412,50086277,99Â¢ FRESH PIZZA,2019,1.0,71 2ND AVE MANHATTAN NY 10003
28413,50086279,BETTOLA,2019,1.0,412 AMSTERDAM AVE MANHATTAN NY 10024
28414,50086280,PICCOLI,2019,2.0,804 GRAND ST BROOKLYN NY 11211
28415,50086294,BELLA NOTTE,2019,1.0,3524 JOHNSON AVE BRONX NY 10463
28416,50086295,DELI 93,2019,1.0,1069 WYCKOFF AVE QUEENS NY 11385
28417,50086298,98K KENNEDY,2019,2.0,5424 7TH AVE BROOKLYN NY 11220
28418,50086300,LAS PALMAS,2019,4.0,20109 NORTHERN BLVD QUEENS NY 11361
28420,50086305,V3NOM CAFE & LOUNGE,2019,1.0,24609 JERICHO TPKE QUEENS NY 11426
28421,50086308,RALPH'S COFFEE,2019,2.0,888 MADISON AVE MANHATTAN NY 10021
28422,50086309,SAMBAK SAMBABJIP,2019,5.0,4111 150TH ST QUEENS NY 11355
28423,50086314,LIN LIN & LEONG,2019,1.0,13617 39TH AVE QUEENS NY 11354
28424,50086316,NOVELTY EATS,2019,3.0,1765 CROSBY AVE BRONX NY 10461
28425,50086320,ANTOJITOS ELOHIM,2019,1.0,971B WESTCHESTER AVE BRONX NY 10459
28426,50086321,EL CASTILLO RESTAURANT INC,2019,1.0,6811 4TH AVE BROOKLYN NY 11220
28427,50086327,ETC,2019,1.0,20 E 46TH ST MANHATTAN NY 10017
28428,50086335,FLAMING DELICIOUS JERK CUISINE,2019,3.0,3563B BOSTON RD BRONX NY 10469
28429,50086340,AMYLOS TAVERNA,2019,1.0,3319 BROADWAY QUEENS NY 11106
28430,50086349,ESTRELLITA MIXTECA,2019,1.0,1813A WESTCHESTER AVE BRONX NY 10472
28431,50086354,SALUMERIA ANTICHI SAPORI,2019,2.0,2813 ASTORIA BLVD QUEENS NY 11102
28432,50086355,KAM'S GARDEN CHINESE RESTAURANT,2019,2.0,24507 JERICHO TPKE QUEENS NY 11426
28433,50086356,SPOTIFY - BARISTA BAR,2019,2.0,150 GREENWICH ST MANHATTAN NY 10007
28434,50086357,KUNG FU TEA & TKK FRIED CHICKEN,2019,1.0,115 E 23RD ST MANHATTAN NY 10010
28435,50086362,FAMILY FIRST FISH AND CHIP/ JUICE BAR,2019,1.0,1151 BOSTON RD BRONX NY 10456
28436,50086366,LA ELEGANCIA RESTAURANT,2019,1.0,8826 37TH AVE QUEENS NY 11372
28437,50086368,PO' MI,2019,2.0,561 GATES AVE BROOKLYN NY 11221
28438,50086374,FRESH JUICE AND MEXICAN FOOD,2019,1.0,260 BROOK AVE BRONX NY 10454
28439,50086379,ROASTED MASALA,2019,1.0,914 COLUMBUS AVE MANHATTAN NY 10025
28440,50086380,Nutty Sports Bar & Grill,2019,4.0,10506 JAMAICA AVE QUEENS NY 11418
28441,50086382,IL POSTO,2019,2.0,7409 AVENUE U BROOKLYN NY 11234
28442,50086385,$1 PIZZA,2019,2.0,832 6TH AVE MANHATTAN NY 10001
28443,50086387,THE YALE CLUB,2019,1.0,50 VANDERBILT AVE MANHATTAN NY 10017
28444,50086389,DUNKIN' DONUTS,2019,1.0,4 SOUTH ST MANHATTAN NY 10004
28445,50086390,THE TERRACE,2019,1.0,701 7TH AVE MANHATTAN NY 10036
28446,50086391,FIX-U-PLATE,2019,1.0,1139/1141 CLARKSON AVE BROOKLYN NY 11212
28448,50086402,VALERIE,2019,2.0,45 W 45TH ST MANHATTAN NY 10036
28450,50086408,SUBWAY,2019,1.0,6313 18TH AVE BROOKLYN NY 11204
28451,50086412,DAYTIME,2019,1.0,199 WINDSOR PL BROOKLYN NY 11215
28452,50086418,JJ BAR & BISTRO,2019,4.0,15417 ROOSEVELT AVE QUEENS NY 11354
28453,50086425,WONDERFUL 777 CHINESE RESTAURANT & BAKERY,2019,1.0,10230 QUEENS BLVD QUEENS NY 11375
28456,50086434,MING BAKERY,2019,4.0,1412 AVENUE U BROOKLYN NY 11229
28457,50086438,HARBOR FITNESS,2019,1.0,9215 4TH AVE BROOKLYN NY 11209
28458,50086442,CROWN SHY,2019,1.0,70 PINE ST MANHATTAN NY 10005
28459,50086444,JERUSALEM BAGELS,2019,2.0,6448 108TH ST QUEENS NY 11375
28460,50086452,PIZZA STOP,2019,2.0,531 MALCOLM X BLVD MANHATTAN NY 10037
28461,50086454,MCDONALD'S,2019,1.0,16504 147TH AVE QUEENS NY 11434
28462,50086456,Pizza Supreme,2019,4.0,5959 BROADWAY BRONX NY 10463
28463,50086457,MAMMA JOAN'S PIZZERIA,2019,2.0,207 CYPRESS AVE QUEENS NY 11385
28464,50086458,PIZZA PLUS,2019,1.0,4 SOUTH ST MANHATTAN NY 10004
28465,50086459,PRET A MANGER,2019,1.0,1320 YORK AVE MANHATTAN NY 10021
28466,50086460,OMARS BURGERS AND PLATTERS,2019,3.0,8325 PARSONS BLVD QUEENS NY 11432
28467,50086462,GO DETOX JUICE BAR,2019,2.0,14613 JAMAICA AVE QUEENS NY 11435
28468,50086469,QUICK & PAY PIZZA,2019,1.0,30 LEXINGTON AVE MANHATTAN NY 10010
28469,50086471,BEER RUN,2019,1.0,203 W 19TH ST MANHATTAN NY 10011
28470,50086473,PHO RAINBOW III,2019,5.0,42 NEW DORP PLZ S STATEN ISLAND NY 10306
28471,50086475,TEXAS CHICKEN & BURGERS,2019,2.0,2407 STEINWAY ST QUEENS NY 11103
28472,50086493,HEY HEY CANTEEN,2019,3.0,1000S 8TH AVE MANHATTAN NY 10019
28473,50086495,SHOKUNIN BBQ,2019,2.0,968 60TH ST BROOKLYN NY 11219
28474,50086501,Strawberry Garden,2019,2.0,98 NAGLE AVE MANHATTAN NY 10040
28475,50086502,ESTRELLITA POBLANA TAQUERIA EXPRESS,2019,1.0,5975 BROADWAY BRONX NY 10471
28476,50086504,BUOY ONE,2019,1.0,930 3RD AVE MANHATTAN NY 10022
28477,50086505,WINGS MILLER,2019,3.0,8517 37TH AVE QUEENS NY 11372
28478,50086516,PAUL'S DA BURGER JOINT,2019,1.0,131 2ND AVE MANHATTAN NY 10003
28479,50086520,HUDSON BAGEL,2019,2.0,691 9TH AVE MANHATTAN NY 10036
28480,50086524,STOP & GO DELI,2019,1.0,134 WESTCHESTER SQ BRONX NY 10461
28481,50086525,KROK,2019,3.0,117 COLUMBIA ST BROOKLYN NY 11231
28482,50086529,"DOSHIRAK BOX,",2019,1.0,13631 ROOSEVELT AVE QUEENS NY 11354
28483,50086533,NIKITAS PLACE,2019,2.0,1903 UTOPIA PKWY QUEENS NY 11357
28484,50086534,MOO Thai Food,2019,2.0,8120 BROADWAY QUEENS NY 11373
28485,50086535,JUICEADE,2019,1.0,1345 SOUTHERN BLVD BRONX NY 10459
28486,50086536,JUICE PRESS,2019,1.0,10 COLUMBUS CIR MANHATTAN NY 10019
28487,50086539,SUBWAY,2019,2.0,13805 QUEENS BLVD QUEENS NY 11435
28488,50086540,SONNYBOY,2019,1.0,65 RIVINGTON ST MANHATTAN NY 10002
28490,50086546,MOMO ASHI,2019,2.0,4006 BELL BLVD QUEENS NY 11361
28491,50086552,MAKIINNY,2019,2.0,32 E 7TH ST MANHATTAN NY 10003
28492,50086560,PANADERIA LA HACIENDA,2019,3.0,111 VICTORY BLVD STATEN ISLAND NY 10301
28493,50086566,F & M CAMPO BELLO II RESTAURANT,2019,2.0,9128 5TH AVE BROOKLYN NY 11209
28494,50086567,GFG BAKERY CAFE,2019,2.0,32 BROADWAY MANHATTAN NY 10004
28495,50086569,DOLCE FANTASIA,2019,2.0,1210 FOREST AVE STATEN ISLAND NY 10310
28496,50086570,FOOD STREET RESTAURANT,2019,1.0,21545 JAMAICA AVE QUEENS NY 11428
28497,50086573,MIKE'S DELI,2019,3.0,2344 ARTHUR AVE BRONX NY 10458
28498,50086591,NEW XING XING RESTAURANT,2019,1.0,4917 8TH AVE BROOKLYN NY 11220
28499,50086592,PASTA BY HUDSON,2019,1.0,1000 S 8 avenue MANHATTAN NY 10019
28500,50086608,CHICKENFEST AZTECA,2019,1.0,86 HUGH J GRANT CIR BRONX NY 10472
28501,50086611,MODERN BREAD AND BAGEL,2019,1.0,472 COLUMBUS AVE MANHATTAN NY 10024
28502,50086612,NYAMMINGS CARRIBEAN RESTAURANT,2019,1.0,355 FRANKLIN AVE BROOKLYN NY 11238
28503,50086616,Kennedy Chicken,2019,5.0,1850 COLLEGE POINT BLVD QUEENS NY 11356
28504,50086620,Duo - Gastro Pub,2019,6.0,4037 75TH ST QUEENS NY 11373
28505,50086623,Yamato Modern Asian Cuisne,2019,1.0,168 7TH AVE BROOKLYN NY 11215
28506,50086624,MY FRIEND DUKE,2019,2.0,383 3RD AVE MANHATTAN NY 10016
28507,50086632,E-BITE,2019,1.0,336 MYRTLE AVE BROOKLYN NY 11205
28508,50086634,KUNG FU TEA,2019,2.0,2655 RICHMOND AVE STATEN ISLAND NY 10314
28509,50086640,TAZA MKT,2019,2.0,220 36TH ST BROOKLYN NY 11232
28510,50086643,GOLDEN CITY RESTAURANT,2019,1.0,2324 ARTHUR AVE BRONX NY 10458
28511,50086646,VIDA FIT,2019,1.0,9910 NORTHERN BLVD QUEENS NY 11368
28512,50086647,PIASTSA 46,2019,5.0,17214 46TH AVE QUEENS NY 11358
28513,50086651,THY'S NOODLES,2019,4.0,97 LEXINGTON AVE MANHATTAN NY 10016
28514,50086659,TASTY PICKS II,2019,1.0,89 E GUN HILL RD BRONX NY 10467
28515,50086660,Rowe's Restaurant,2019,5.0,4122 AVENUE D BROOKLYN NY 11203
28516,50086661,TIK TOK FRIED CHICKEN,2019,2.0,8769 PARSONS BLVD QUEENS NY 11432
28517,50086663,Tony's Pizza & Restaurant,2019,3.0,6112 4TH AVE BROOKLYN NY 11220
28518,50086667,JJ'S ASIAN FUSION,2019,3.0,3705 31ST AVE QUEENS NY 11103
28519,50086669,BALANCERO,2019,2.0,3095 37TH ST QUEENS NY 11103
28520,50086672,SATHI,2019,1.0,216 3RD AVE MANHATTAN NY 10003
28521,50086675,YUMMY YUMMY FAMILY,2019,1.0,250 E 204TH ST BRONX NY 10458
28522,50086681,CAMPESINO DOMINICANO RESTAURANT,2019,4.0,1987 UNIVERSITY AVE BRONX NY 10453
28523,50086682,DACKS CUISINE,2019,1.0,1785 NEREID AVE BRONX NY 10466
28524,50086684,12TH ST. ALE HOUSE,2019,1.0,192 2ND AVE MANHATTAN NY 10003
28525,50086687,6915 BEST BAKERY,2019,2.0,6915 18TH AVE BROOKLYN NY 11204
28526,50086688,FITRITION,2019,1.0,3255 FRANCIS LEWIS BLVD QUEENS NY 11358
28527,50086692,NEW KISSENA,2019,3.0,4429 KISSENA BLVD QUEENS NY 11355
28528,50086701,HUNKY DORY,2019,1.0,747 FRANKLIN AVE BROOKLYN NY 11238
28529,50086702,JUSTINO'S PIZZERIA,2019,1.0,64 FULTON ST MANHATTAN NY 10038
28530,50086704,CAFE ZAIYA,2019,2.0,18 E 41ST ST MANHATTAN NY 10017
28531,50086706,HENRY,2019,2.0,433 7TH AVE BROOKLYN NY 11215
28532,50086713,ABUELA ANTONIA RESTAURANT,2019,3.0,225 ROCKAWAY AVE BROOKLYN NY 11233
28533,50086714,BLACK PRESS COFFEE,2019,2.0,274 COLUMBUS AVE MANHATTAN NY 10023
28534,50086715,JUJU CAFE & DELI,2019,1.0,143 SMITH ST BROOKLYN NY 11201
28535,50086726,LA CASA DE JULIA,2019,3.0,6409 ROOSEVELT AVE QUEENS NY 11377
28536,50086732,AGRA PALACE,2019,3.0,11633 QUEENS BLVD QUEENS NY 11375
28537,50086734,ARBYS,2019,1.0,1905 STORY AVE BRONX NY 10473
28538,50086736,WIN PARKWAY,2019,1.0,6812 BAY PKWY BROOKLYN NY 11204
28539,50086740,6 AVENUE CAFE,2019,4.0,610 50TH ST BROOKLYN NY 11220
28540,50086762,HILL COUNTRY FOOD PARK,2019,1.0,345 ADAMS ST BROOKLYN NY 11201
28541,50086764,EL CLUB VALLE RESTAURANT,2019,1.0,352 E GUN HILL RD BRONX NY 10467
28542,50086767,QUEENS FRIED CHICKEN,2019,1.0,10911 FARMERS BLVD QUEENS NY 11412
28543,50086773,C & J SUPER FOOD,2019,1.0,6814 4TH AVE BROOKLYN NY 11220
28544,50086779,ATOMIC WINGS,2019,1.0,188 PARKSIDE AVE BROOKLYN NY 11226
28545,50086784,Aloha Sushi,2019,1.0,330 E 53RD ST MANHATTAN NY 10022
28546,50086788,CURRY & KEBAB,2019,3.0,3111 BAINBRIDGE AVE BRONX NY 10467
28547,50086789,NOBLETREE COFFEE,2019,4.0,37 SAINT MARKS PL MANHATTAN NY 10003
28548,50086790,NIUDDO,2019,1.0,4142 MAIN ST QUEENS NY 11355
28549,50086791,MAX RESTAURANT,2019,2.0,134 W BROADWAY MANHATTAN NY 10013
28550,50086793,FISHERMAN'S COVE,2019,1.0,66 BROOKLYN TERMINAL MARKET BROOKLYN NY 11236
28551,50086796,CAFE (FLYING BUFFALO),2019,2.0,2701 QUEENS PLZ N QUEENS NY 11101
28552,50086798,JOE COFFEE,2019,1.0,00 GRAND CENTRAL TERMINAL MANHATTAN NY 10017
28553,50086800,TROPIC JUICE,2019,3.0,60 E 183RD ST BRONX NY 10453
28554,50086802,THE EGGLESS BAKERY & RESTAURANT,2019,1.0,25114 HILLSIDE AVE QUEENS NY 11426
28555,50086803,DIG INN,2019,4.0,691 BROADWAY MANHATTAN NY 10012
28556,50086804,THE ROW HARLEM,2019,4.0,2374 ADAM CLAYTON POWELL JR BLVD MANHATTAN NY 12345
28557,50086805,BROOKLYN BILLIARDS,2019,1.0,90 N 11TH ST BROOKLYN NY 11249
28558,50086810,GREG SHIA,2019,4.0,14734B NORTHERN BLVD QUEENS NY 11354
28559,50086811,MOGETEE,2019,1.0,589 8TH AVE MANHATTAN NY 10018
28560,50086813,HILLS KITCHEN,2019,1.0,252 KNICKERBOCKER AVE BROOKLYN NY 11237
