,ID,RESTAURANT NAME,BOROUGH,BUILDING,STREET,ZIPCODE,INSPECTION YEAR,GRADE,NUMBER OF CRITICAL VIOLATIONS
10533,41635498,SPEEDY ROMEO,BROOKLYN,376,CLASSON AVENUE,11238,2018,0,1.0
10534,41635504,EL CAPRI RESTAURANT,MANHATTAN,1342,ST NICHOLAS AVENUE,10033,2018,0,1.6666666666666667
10535,41635663,CINDERELLAS RESTAURANT,STATEN ISLAND,108,VICTORY BOULEVARD,10301,2018,0,1.0
10536,41635764,GASOLINA BAR LOUNGE,BRONX,2525,BOSTON POST ROAD,10467,2019,0,1.0
10537,41635792,LIANG XIAN GARDEN,BROOKLYN,587,SUTTER AVENUE,11207,2018,0,2.0
10538,41635838,DANNY'S SZECHUAN GARDEN RESTAURANT,QUEENS,15640,CROSSBAY BOULEVARD,11414,2018,0,1.0
10539,41636059,REGGIANO'S BRICK OVEN PIZZA,STATEN ISLAND,7339,AMBOY ROAD,10307,2018,0,2.0
10540,41636059,REGGIANO'S BRICK OVEN PIZZA,STATEN ISLAND,7339,AMBOY ROAD,10307,2019,0,2.0
10541,41636061,JACK'S WIFE FREDA,MANHATTAN,224,LAFAYETTE STREET,10012,2018,0,1.0
10542,41636080,CHARLIES BAR & KITCHEN,BRONX,112,LINCOLN AVENUE,10454,2019,0,1.0
10543,41636209,INTI N.Y.C.,MANHATTAN,820,10 AVENUE,10019,2018,0,1.0
10544,41636259,DIDI WORLD FAMOUS FOOD,BROOKLYN,2972,AVENUE U,11229,2018,0,2.0
10545,41636291,NIFOROS CORNER,QUEENS,3560,11TH ST,11106,2018,0,2.0
10546,41636384,BELL DINER,QUEENS,21525,73 AVENUE,11364,2018,0,1.0
10547,41636384,BELL DINER,QUEENS,21525,73 AVENUE,11364,2019,0,2.0
10548,41636395,PRINCE ST PIZZA,MANHATTAN,27,PRINCE STREET,10012,2018,0,1.0
10549,41636405,ASIAN FOOD LTD,QUEENS,8335,PARSONS BLVD,11432,2018,0,1.0
10550,41636558,JOE'S PIZZA,MANHATTAN,211,8 AVENUE,10011,2018,0,1.0
10551,41636588,DUNKIN' DONUTS,BRONX,47,EAST GUNHILL ROAD,10467,2018,0,1.0
10552,41636588,DUNKIN' DONUTS,BRONX,47,EAST GUNHILL ROAD,10467,2019,0,2.0
10553,41636680,FUNNY B.B.Q. BAR,BROOKLYN,818,54 STREET,11220,2018,0,2.0
10554,41636680,FUNNY B.B.Q. BAR,BROOKLYN,818,54 STREET,11220,2019,0,1.0
10555,41636886,KARIZMA LOUNGE,MANHATTAN,244,E 51ST ST,10022,2018,0,2.0
10556,41636931,GOTHAM CAFE,MANHATTAN,1298,2 AVENUE,10065,2018,0,1.0
10557,41636931,GOTHAM CAFE,MANHATTAN,1298,2 AVENUE,10065,2019,0,1.0
10558,41636935,DOUBLE DELIGHT CHINESE RESTAURANT,BROOKLYN,7802,17 AVENUE,11214,2018,0,1.0
10559,41636935,DOUBLE DELIGHT CHINESE RESTAURANT,BROOKLYN,7802,17 AVENUE,11214,2019,0,1.0
10560,41636970,CHINA KING CHINESE RESTAURANT,QUEENS,22219,BRADDOCK AVENUE,11428,2018,0,2.0
10561,41636994,CLEVER BLEND,QUEENS,2706,QUEENS PLAZA SOUTH,11101,2018,0,1.0
10562,41636994,CLEVER BLEND,QUEENS,2706,QUEENS PLAZA SOUTH,11101,2019,0,1.0
10563,41637006,GIUSEPPES PIZZA,MANHATTAN,341,LEXINGTON AVENUE,10016,2018,0,1.0
10564,41637054,ORION DINER & GRILL,MANHATTAN,395,2 AVENUE,10010,2018,0,1.0
10565,41637055,THE JOCKEY'S ROOM,QUEENS,11000,ROCKAWAY BOULEVARD,11420,2018,0,2.0
10566,41637061,YN,MANHATTAN,227,MOTT STREET,10012,2018,0,2.0
10567,41637080,YEFSI ESTIATORIO,MANHATTAN,1481,YORK AVENUE,10075,2018,0,2.0
10568,41637082,NUTRIPAN COLOMBIAN BAKERY,QUEENS,5609,JUNCTION BLVD,11373,2019,0,1.0
10569,41637111,NEW JOHN GARDEN,BROOKLYN,626,NOSTRAND AVENUE,11216,2018,0,2.0
10570,41637125,HAVEN'S KITCHEN,MANHATTAN,109,WEST   17 STREET,10011,2018,0,2.0
10571,41637206,BASIK,BROOKLYN,323,GRAHAM AVENUE,11211,2018,0,2.0
10572,41637206,BASIK,BROOKLYN,323,GRAHAM AVENUE,11211,2019,0,1.0
10573,41637230,AMAZING 66 RESTAURANT,MANHATTAN,66,MOTT STREET,10013,2018,0,3.0
10574,41637230,AMAZING 66 RESTAURANT,MANHATTAN,66,MOTT STREET,10013,2019,0,2.0
10575,41637387,SUSHI YASU,QUEENS,7011,AUSTIN STREET,11375,2018,0,1.0
10576,41637387,SUSHI YASU,QUEENS,7011,AUSTIN STREET,11375,2019,0,2.0
10577,41637433,CONES,MANHATTAN,272,BLEECKER STREET,10014,2018,0,1.0
10578,41637438,BOAT HOUSE & CAJUN CUISINE,BROOKLYN,4807,8 AVENUE,11220,2018,0,1.0
10579,41637468,BUDDHA BEER BAR,MANHATTAN,4476,BROADWAY,10040,2018,0,1.0
10580,41637468,BUDDHA BEER BAR,MANHATTAN,4476,BROADWAY,10040,2019,0,1.0
10581,41637524,IHOP,MANHATTAN,2082,LEXINGTON AVE,10035,2018,0,1.0
10582,41637575,VERA CRUZ,BROOKLYN,195,BEDFORD AVENUE,11211,2018,0,2.0
10583,41637575,VERA CRUZ,BROOKLYN,195,BEDFORD AVENUE,11211,2019,0,1.0
10584,41637595,"DUNKIN' DONUTS, BASKIN ROBBINS",BRONX,4115,3 AVENUE,10457,2018,0,1.5
10585,41637595,"DUNKIN' DONUTS, BASKIN ROBBINS",BRONX,4115,3 AVENUE,10457,2019,0,1.0
10586,41637665,TONY'S FAMOUS PIZZA,BROOKLYN,3145,FULTON STREET,11208,2018,0,1.0
10587,41637665,TONY'S FAMOUS PIZZA,BROOKLYN,3145,FULTON STREET,11208,2019,0,1.0
10588,41637672,DON POLLO,QUEENS,8302,95TH AVE,11416,2018,0,1.5
10589,41637689,CHEEBURGER CHEEBURGER,QUEENS,10850,QUEENS BOULEVARD,11375,2018,0,2.0
10590,41637689,CHEEBURGER CHEEBURGER,QUEENS,10850,QUEENS BOULEVARD,11375,2019,0,1.0
10591,41637941,KENNEDY CHICKEN &SANDWICHES,BRONX,101,EAST  167 STREET,10452,2018,0,2.0
10592,41638021,SHANGHAI HEPING RESTAURANT,MANHATTAN,104,MOTT STREET,10013,2018,0,1.5
10593,41638021,SHANGHAI HEPING RESTAURANT,MANHATTAN,104,MOTT STREET,10013,2019,0,1.0
10594,41638031,MAMAJUANA CAFE,BRONX,3233,EAST TREMONT AVENUE,10461,2018,0,1.0
10595,41638043,"DUNKIN' DONUTS, BASKIN ROBBINS",BRONX,1735,JEROME AVE,10453,2018,0,1.0
10596,41638047,BESO RESTAURANT AND BAR,BROOKLYN,370,LEWIS AVENUE,11233,2018,0,1.0
10597,41638069,DUNKIN' DONUTS,MANHATTAN,1599,ST NICHOLAS AVENUE,10040,2018,0,1.0
10598,41638069,DUNKIN' DONUTS,MANHATTAN,1599,ST NICHOLAS AVENUE,10040,2019,0,1.0
10599,41638082,"DUNKIN' DONUTS, BASKIN ROBBINS",BRONX,3685,BRUCKNER BOULEVARD,10461,2018,0,1.0
10600,41638085,AMUSED,MANHATTAN,142,WEST   83 STREET,10024,2018,0,2.0
10601,41638086,"DUNKIN' DONUTS, BASKIN ROBBINS",BRONX,2,EAST KINGSBRIDGE ROAD,10468,2018,0,1.5
10602,41638393,TOP HOPS BEER SHOP,MANHATTAN,94,ORCHARD STREET,10002,2018,0,2.0
10603,41638393,TOP HOPS BEER SHOP,MANHATTAN,94,ORCHARD STREET,10002,2019,0,1.0
10604,41638429,STARBUCKS,MANHATTAN,977,AVENUE OF THE AMERICAS,10018,2019,0,1.0
10605,41638524,SUBWAY,QUEENS,10728,71 AVENUE,11375,2018,0,2.0
10606,41638553,BRICIOLA,MANHATTAN,370,WEST   51 STREET,10019,2018,0,1.0
10607,41638553,BRICIOLA,MANHATTAN,370,WEST   51 STREET,10019,2019,0,1.0
10608,41638655,"DUNKIN' DONUTS, BASKIN ROBBINS",MANHATTAN,4942,BROADWAY,10034,2018,0,1.0
10609,41638655,"DUNKIN' DONUTS, BASKIN ROBBINS",MANHATTAN,4942,BROADWAY,10034,2019,0,1.0
10610,41638850,QUECHUA NOSTRA,MANHATTAN,1634,LEXINGTON AVENUE,10029,2018,0,1.0
10611,41638854,ANTONIO'S PIZZERIA,BROOKLYN,32,COURT STREET,11201,2018,0,2.0
10612,41638854,ANTONIO'S PIZZERIA,BROOKLYN,32,COURT STREET,11201,2019,0,1.0
10613,41638918,ANGELO'S PIZZERIA,MANHATTAN,117,WEST   57 STREET,10019,2018,0,1.0
10614,41638961,765 FOOD MARKET,MANHATTAN,765,2 AVENUE,10017,2018,0,4.0
10615,41638986,CRAVE SANDWICHES,MANHATTAN,1120,AVENUE OF THE AMERICAS,10036,2018,0,1.0
10616,41639035,LONG RIVER CHINESE RESTAURANT,QUEENS,10106,88th st,11416,2018,0,2.0
10617,41639035,LONG RIVER CHINESE RESTAURANT,QUEENS,10106,88th st,11416,2019,0,2.0
10618,41639072,JOANNE TRATTORIA,MANHATTAN,70,W 68TH ST,10023,2019,0,5.0
10619,41639167,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,BROOKLYN,1655,PITKIN AVENUE,11212,2018,0,1.0
10620,41639167,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,BROOKLYN,1655,PITKIN AVENUE,11212,2019,0,1.0
10621,41639187,NEW JIN BU RESTAURANT,BROOKLYN,49,MOTHER GASTON BOULEVARD,11233,2018,0,1.0
10622,41639191,CHINA TASTES,BROOKLYN,627,SUTTER AVENUE,11207,2018,0,2.5
10623,41639194,KEUR COUMBA RESTAURANT,MANHATTAN,125,WEST  116 STREET,10026,2018,0,1.0
10624,41639326,ALIADA,QUEENS,2919,BROADWAY,11106,2018,0,1.0
10625,41639363,BOTTEGA RESTAURANT,MANHATTAN,1331,2 AVENUE,10021,2018,0,1.0
10626,41639363,BOTTEGA RESTAURANT,MANHATTAN,1331,2 AVENUE,10021,2019,0,1.0
10627,41639470,SERAFINA,MANHATTAN,7,9 AVENUE,10014,2018,0,2.5
10628,41639470,SERAFINA,MANHATTAN,7,9 AVENUE,10014,2019,0,1.0
10629,41639473,SERAFINA,MANHATTAN,2178,BROADWAY,10024,2018,0,1.0
10630,41639505,GIO'S PIZZA & RESTAURANT,BRONX,308,E 141ST ST,10454,2018,0,1.0
10631,41639505,GIO'S PIZZA & RESTAURANT,BRONX,308,E 141ST ST,10454,2019,0,1.0
10632,41639519,JUS FISHY,BROOKLYN,555,FLATBUSH AVENUE,11225,2018,0,1.0
10633,41639539,BIRYANI AND CHAT,QUEENS,4427,KISSENA BOULEVARD,11355,2018,0,1.0
10634,41639539,BIRYANI AND CHAT,QUEENS,4427,KISSENA BOULEVARD,11355,2019,0,2.0
10635,41639555,CONRAD NEW YORK MAIN KITCHEN,MANHATTAN,102,NORTH END AVENUE,10282,2018,0,1.5
10636,41639556,ATRIO,MANHATTAN,102,NORTH END AVENUE,10282,2018,0,1.0
10637,41639556,ATRIO,MANHATTAN,102,NORTH END AVENUE,10282,2019,0,1.0
10638,41639573,CORNER SOCIAL,MANHATTAN,321,LENOX AVENUE,10027,2018,0,1.0
10639,41639573,CORNER SOCIAL,MANHATTAN,321,LENOX AVENUE,10027,2019,0,2.0
10640,41639626,LUKE'S LOUNGE,BRONX,1808,HONE AVE,10461,2018,0,1.0
10641,41639734,VITAE,MANHATTAN,4,E 46TH ST,10017,2018,0,1.0
10642,41639734,VITAE,MANHATTAN,4,E 46TH ST,10017,2019,0,2.0
10643,41639772,AM THAI BISTRO,BROOKLYN,1003,CHURCH AVENUE,11218,2018,0,1.0
10644,41639772,AM THAI BISTRO,BROOKLYN,1003,CHURCH AVENUE,11218,2019,0,2.0
10645,41639887,SIGNATURE CAFE AND BAR,MANHATTAN,480,WEST   42 STREET,10036,2018,0,1.0
10646,41639964,THE little BEET TABLE,MANHATTAN,333,PARK AVENUE SOUTH,10010,2018,0,1.0
10647,41639964,THE little BEET TABLE,MANHATTAN,333,PARK AVENUE SOUTH,10010,2019,0,1.0
10648,41639970,VIVI BUBBLE TEA,MANHATTAN,170,WEST   23 STREET,10011,2018,0,1.0
10649,41639970,VIVI BUBBLE TEA,MANHATTAN,170,WEST   23 STREET,10011,2019,0,1.0
10650,41640011,PURE BISTRO,BROOKLYN,88,5 AVENUE,11217,2018,0,1.0
10651,41640011,PURE BISTRO,BROOKLYN,88,5 AVENUE,11217,2019,0,1.0
10652,41640033,BYBLOS,MANHATTAN,80,MADISON AVENUE,10016,2018,0,1.0
10653,41640033,BYBLOS,MANHATTAN,80,MADISON AVENUE,10016,2019,0,2.0
10654,41640137,FRANKLIN HOTEL,MANHATTAN,164,EAST   87 STREET,10128,2018,0,1.0
10655,41640145,BAREBURGER,MANHATTAN,1370,1 AVENUE,10021,2018,0,1.0
10656,41640282,GYU-KAKU,MANHATTAN,321,WEST   44 STREET,10036,2018,0,1.5
10657,41640400,KUMO SUSHI,MANHATTAN,282,BLEECKER STREET,10014,2018,0,2.0
10658,41640400,KUMO SUSHI,MANHATTAN,282,BLEECKER STREET,10014,2019,0,1.0
10659,41640535,BALDUCCI'S,MANHATTAN,301,WEST   56 STREET,10019,2018,0,1.0
10660,41640556,COVE LOUNGE,MANHATTAN,325,LENOX AVENUE,10027,2018,0,1.0
10661,41640580,El BUEN SABOR,QUEENS,4507,QUEENS BLVD,11104,2018,0,1.0
10662,41640580,El BUEN SABOR,QUEENS,4507,QUEENS BLVD,11104,2019,0,2.0
10663,41640625,TBA,BROOKLYN,395,WYTHE AVENUE,11249,2018,0,1.0
10664,41640757,GINA LA FORNARINA,MANHATTAN,26,EAST   91 STREET,10128,2018,0,1.0
10665,41640757,GINA LA FORNARINA,MANHATTAN,26,EAST   91 STREET,10128,2019,0,1.0
10666,41640776,ESMERALDA'S RESTAURANT,BROOKLYN,1497,MYRTLE AVENUE,11237,2018,0,1.0
10667,41640776,ESMERALDA'S RESTAURANT,BROOKLYN,1497,MYRTLE AVENUE,11237,2019,0,1.0
10668,41640801,VILLAGE GRILL,QUEENS,7301,YELLOWSTONE BOULEVARD,11375,2018,0,1.0
10669,41640801,VILLAGE GRILL,QUEENS,7301,YELLOWSTONE BOULEVARD,11375,2019,0,1.0
10670,41640818,RED OLIVE,MANHATTAN,660,LEXINGTON AVENUE,10022,2018,0,2.0
10671,41640824,RICURAS ECUADORIAN BAKERY,BRONX,1576,WATSON AVENUE,10472,2018,0,1.5
10672,41640846,RANDOLPH BEER,MANHATTAN,343,BROOME STREET,10013,2018,0,1.0
10673,41640858,EL PORTON BAR & MEXICAN RESTAURANT,BRONX,576,SOUTHERN BOULEVARD,10455,2018,0,1.0
10674,41640858,EL PORTON BAR & MEXICAN RESTAURANT,BRONX,576,SOUTHERN BOULEVARD,10455,2019,0,1.0
10675,41640893,OSAKA SUSHI,BROOKLYN,1328,SHEEPSHEAD BAY ROAD,11235,2018,0,2.0
10676,41640893,OSAKA SUSHI,BROOKLYN,1328,SHEEPSHEAD BAY ROAD,11235,2019,0,1.0
10677,41640927,WOODROWS,MANHATTAN,43,MURRAY STREET,10007,2019,0,1.0
10678,41640950,CHIPOTLE MEXICAN GRILL,MANHATTAN,71,SPRING STREET,10012,2018,0,1.0
10679,41640977,SAL'S PIZZA,BRONX,3167,BAINBRIDGE AVENUE,10467,2018,0,2.6666666666666665
10680,41641008,PAPA JOHN'S,STATEN ISLAND,2175,HYLAN BOULEVARD,10306,2018,0,1.0
10681,41641062,YO-BURGER,BRONX,3726,RIVERDALE AVENUE,10463,2018,0,1.0
10682,41641101,LA SIRENAS,BRONX,1896,JEROME AVENUE,10453,2018,0,2.0
10683,41641101,LA SIRENAS,BRONX,1896,JEROME AVENUE,10453,2019,0,1.0
10684,41641108,LITTLE CAESARS,QUEENS,11410,SUTPHIN BLVD,11434,2019,0,1.0
10685,41641200,NEW SIN LEE RESTAURANT,BROOKLYN,301,MALCOLM X BOULEVARD,11233,2018,0,1.0
10686,41641200,NEW SIN LEE RESTAURANT,BROOKLYN,301,MALCOLM X BOULEVARD,11233,2019,0,1.0
10687,41641202,CHEN YUAN CHINESE FOOD,BROOKLYN,714,KNICKERBOCKER AVENUE,11221,2018,0,1.0
10688,41641276,TABOONETTE,MANHATTAN,30,EAST   13 STREET,10003,2018,0,1.0
10689,41641276,TABOONETTE,MANHATTAN,30,EAST   13 STREET,10003,2019,0,2.0
10690,41641278,OLD COUNTRY BAGEL,QUEENS,16226,CROSS BAY BLVD,11414,2019,0,1.0
10691,41641302,JALOPY TAVERN,BROOKLYN,317,COLUMBIA STREET,11231,2018,0,2.0
10692,41641302,JALOPY TAVERN,BROOKLYN,317,COLUMBIA STREET,11231,2019,0,1.0
10693,41641305,TASTEE JERK,QUEENS,20003,HOLLIS AVENUE,11412,2018,0,2.0
10694,41641305,TASTEE JERK,QUEENS,20003,HOLLIS AVENUE,11412,2019,0,3.0
10695,41641339,SMILE TO GO,MANHATTAN,22,HOWARD STREET,10013,2019,0,2.0
10696,41641469,LITTLE COLLINS,MANHATTAN,667,LEXINGTON AVENUE,10022,2018,0,1.0
10697,41641590,GRILLED CHICKEN HOUSE,MANHATTAN,270,WEST   36 STREET,10018,2018,0,1.0
10698,41641590,GRILLED CHICKEN HOUSE,MANHATTAN,270,WEST   36 STREET,10018,2019,0,1.0
10699,41641604,IRVING FARM,MANHATTAN,224,WEST   79 STREET,10024,2018,0,1.0
10700,41641604,IRVING FARM,MANHATTAN,224,WEST   79 STREET,10024,2019,0,2.0
10701,41641614,AROMA ESPRESSO BAR,MANHATTAN,100,CHURCH STREET,10007,2018,0,1.0
10702,41641619,HALE & HEARTY,MANHATTAN,350,HUDSON STREET,10014,2018,0,2.0
10703,41641642,TASTY HAND-PULLED NOODLES,MANHATTAN,1,DOYERS STREET,10013,2018,0,1.5
10704,41641722,GOOD FRIENDS RESTAURANT,BROOKLYN,9528,AVENUE L,11236,2018,0,1.0
10705,41641722,GOOD FRIENDS RESTAURANT,BROOKLYN,9528,AVENUE L,11236,2019,0,1.0
10706,41641818,PANERA BREAD,MANHATTAN,330,7 AVENUE,10001,2018,0,1.0
10707,41641837,JOE'S PIZZERIA RESTAURANT & DELI,QUEENS,6116,FLUSHING AVENUE,11378,2018,0,1.0
10708,41641855,TACOS Y QUESADILLAS MEXICO,QUEENS,10440,CORONA AVE,11368,2018,0,3.0
10709,41641875,SUSANO'S PIZZERIA & RESTAURANT,QUEENS,679,SENECA AVENUE,11385,2018,0,1.0
10710,41641934,GEORGETOWN CUPCAKE SOHO,MANHATTAN,111,MERCER STREET,10012,2018,0,1.0
10711,41641957,SINGAS FAMOUS PIZZA,QUEENS,8125,LEFFERTS BLVD,11415,2018,0,1.0
10712,41642160,FAY DA BAKERY,QUEENS,4133,KISSENA BOULEVARD,11355,2018,0,1.0
10713,41642196,WINE ESCAPE,MANHATTAN,405,WEST   44 STREET,10036,2018,0,2.0
10714,41642227,CROSBY PIZZA STOP,BRONX,1731,CROSBY AVENUE,10461,2018,0,1.0
10715,41642227,CROSBY PIZZA STOP,BRONX,1731,CROSBY AVENUE,10461,2019,0,1.0
10716,41642243,TANGRA MASALA,QUEENS,8709,GRAND AVE,11373,2018,0,1.0
10717,41642251,LITTLE CAESARS,BRONX,15,EAST  167 STREET,10452,2018,0,2.0
10718,41642251,LITTLE CAESARS,BRONX,15,EAST  167 STREET,10452,2019,0,3.0
10719,41642324,TRADESMAN,BROOKLYN,222,BUSHWICK AVENUE,11206,2018,0,1.0
10720,41642333,242 CAFE BAKERY,MANHATTAN,242,CANAL STREET,10013,2018,0,4.0
10721,41642539,EL SABROSO COFFEE SHOP ECUADORIAN CUISINE,QUEENS,6404,ROOSEVELT AVENUE,11377,2018,0,2.0
10722,41642539,EL SABROSO COFFEE SHOP ECUADORIAN CUISINE,QUEENS,6404,ROOSEVELT AVENUE,11377,2019,0,1.0
10723,41642570,JOHN'S DELI,BROOKLYN,2438,STILLWELL AVENUE,11223,2019,0,2.0
10724,41642640,TIME WARNER EXECUTIVE DINING ROOM,MANHATTAN,1,TIME WARNER CENTER,10019,2018,0,1.0
10725,41642682,CROWN FRIED CHICKEN,MANHATTAN,2021,AMSTERDAM AVENUE,10032,2018,0,1.0
10726,41642694,NUMERO 28,MANHATTAN,1431,1 AVENUE,10021,2019,0,1.0
10727,41642773,UNION SQUARE EVENTS,MANHATTAN,102,NORTH END AVENUE,10282,2018,0,1.0
10728,41642773,UNION SQUARE EVENTS,MANHATTAN,102,NORTH END AVENUE,10282,2019,0,2.0
10729,41642860,DELTA SKY CLUB,QUEENS,0,LAGUARDIA AIRPORT,11369,2019,0,1.0
10730,41642950,CHECKERS,QUEENS,2712,QUEENS PLAZA SOUTH,11101,2018,0,1.0
10731,41643045,ENJOY MY BAGELS,BROOKLYN,959,4TH AVE,11232,2018,0,1.0
10732,41643045,ENJOY MY BAGELS,BROOKLYN,959,4TH AVE,11232,2019,0,1.0
10733,41643074,CASA ENRIQUE,QUEENS,548,49 AVENUE,11101,2018,0,1.0
10734,41643074,CASA ENRIQUE,QUEENS,548,49 AVENUE,11101,2019,0,1.0
10735,41643108,KAI FENG FU DUMPLING HOUSE,BROOKLYN,4801,8 AVENUE,11220,2018,0,1.0
10736,41643117,JEAN CLAUDE FRENCH BISTRO,MANHATTAN,1343,2 AVENUE,10021,2018,0,2.0
10737,41643117,JEAN CLAUDE FRENCH BISTRO,MANHATTAN,1343,2 AVENUE,10021,2019,0,1.0
10738,41643120,YOPPARAI,MANHATTAN,151,RIVINGTON STREET,10002,2018,0,1.0
10739,41643120,YOPPARAI,MANHATTAN,151,RIVINGTON STREET,10002,2019,0,2.0
10740,41643362,GRAN ELECTRICA,BROOKLYN,5,FRONT STREET,11201,2018,0,1.0
10741,41643403,DON ANTONIO RESTAURANT,MANHATTAN,309,WEST   50 STREET,10019,2018,0,1.0
10742,41643407,THE BROOKLYN STRATEGIST,BROOKLYN,333,COURT STREET,11231,2018,0,1.0
10743,41643510,POTBELLY SANDWICH WORKS,MANHATTAN,280,BROADWAY,10007,2019,0,1.0
10744,41643512,POTBELLY SANDWICH,MANHATTAN,366,5 AVENUE,10001,2018,0,2.0
10745,41643512,POTBELLY SANDWICH,MANHATTAN,366,5 AVENUE,10001,2019,0,1.0
10746,41643548,BAREBURGER,QUEENS,7149,AUSTIN STREET,11375,2018,0,1.0
10747,41643561,JERUSALEM CAFE,MANHATTAN,35,WEST   36 STREET,10018,2018,0,2.0
10748,41643576,ANGELO'S PIZZA,MANHATTAN,1043,2ND AVE,10022,2018,0,1.0
10749,41643622,PEPPINOS PIZZA,BRONX,4701,WHITE PLAINS ROAD,10470,2018,0,1.0
10750,41643622,PEPPINOS PIZZA,BRONX,4701,WHITE PLAINS ROAD,10470,2019,0,1.0
10751,41643671,JING LUNG CHINESE RESTAURANT,BROOKLYN,1242,NOSTRAND AVENUE,11225,2018,0,3.0
10752,41643671,JING LUNG CHINESE RESTAURANT,BROOKLYN,1242,NOSTRAND AVENUE,11225,2019,0,1.0
10753,41643705,ZEN FUSION CUISINE,QUEENS,7928,PARSONS BOULEVARD,11366,2018,0,2.0
10754,41643753,THE WAYLAND,MANHATTAN,700,EAST    9 STREET,10009,2018,0,1.0
10755,41643852,VSPOT,BROOKLYN,156,5 AVENUE,11217,2018,0,1.0
10756,41643863,CATA,MANHATTAN,245,BOWERY ST,10002,2018,0,1.0
10757,41643866,DUNKIN' DONUTS,QUEENS,8801,QUEENS BOULEVARD,11373,2018,0,2.0
10758,41643867,DUNKIN' DONUTS,QUEENS,9123,QUEENS BOULEVARD,11373,2018,0,1.0
10759,41643870,"DUNKIN' DONUTS, BASKIN ROBBINS",QUEENS,9556,QUEENS BOULEVARD,11374,2018,0,1.0
10760,41644000,DEATH AVENUE BAR & GRIL,MANHATTAN,315,10 AVENUE,10001,2018,0,1.0
10761,41644000,DEATH AVENUE BAR & GRIL,MANHATTAN,315,10 AVENUE,10001,2019,0,1.0
10762,41644027,THE KATI ROLL COMPANY,MANHATTAN,229,EAST   53 STREET,10022,2018,0,1.0
10763,41644048,AMELIE,MANHATTAN,22,WEST    8 STREET,10011,2018,0,1.0
10764,41644054,SUBWAY,MANHATTAN,4227,BROADWAY,10033,2018,0,1.0
10765,41644068,THE LIGHTS OF BAKU,BROOKLYN,2707,86 STREET,11223,2019,0,2.0
10766,41644127,OLEANDR RESTAURANT,BROOKLYN,410,BRIGHTON BEACH AVE,11235,2018,0,1.0
10767,41644127,OLEANDR RESTAURANT,BROOKLYN,410,BRIGHTON BEACH AVE,11235,2019,0,1.0
10768,41644201,CAFE MARGOT PATISSERIE,MANHATTAN,2109,BROADWAY,10023,2018,0,1.5
10769,41644203,CHIQUI CAFE,QUEENS,24617,JAMAICA AVENUE,11426,2019,0,2.0
10770,41644212,Rafele,MANHATTAN,29,7 AVENUE SOUTH,10014,2018,0,1.5
10771,41644337,RARE VIEW ROOFTOP,MANHATTAN,152,WEST   26 STREET,10001,2018,0,2.0
10772,41644353,16 HANDLES,MANHATTAN,2600,BROADWAY,10025,2018,0,1.0
10773,41644360,CAFE MOGADOR,BROOKLYN,133,WYTHE AVENUE,11249,2018,0,2.0
10774,41644360,CAFE MOGADOR,BROOKLYN,133,WYTHE AVENUE,11249,2019,0,2.0
10775,41644382,ALMAYASS,MANHATTAN,24,EAST   21 STREET,10010,2018,0,1.0
10776,41644382,ALMAYASS,MANHATTAN,24,EAST   21 STREET,10010,2019,0,1.0
10777,41644384,WASABI RESTAURANT,BROOKLYN,7222,18 AVENUE,11204,2019,0,1.0
10778,41644418,BAGEL BIN,QUEENS,8610,JAMAICA AVENUE,11421,2018,0,1.0
10779,41644418,BAGEL BIN,QUEENS,8610,JAMAICA AVENUE,11421,2019,0,1.0
10780,41644539,ST MAZIE,BROOKLYN,345,GRAND STREET,11211,2019,0,2.0
10781,41644679,PIONEER RESTAURANT,BRONX,223,WEST  231 STREET,10463,2018,0,1.0
10782,41644679,PIONEER RESTAURANT,BRONX,223,WEST  231 STREET,10463,2019,0,1.0
10783,41644901,OCEAN SIDE RESTAURANT,QUEENS,12719,MERRICK BLVD,11434,2018,0,2.0
10784,41644987,AMARONE RESTAURANT,MANHATTAN,686,9 AVENUE,10036,2018,0,1.5
10785,41645205,KILO,MANHATTAN,857,9 AVENUE,10019,2019,0,1.0
10786,41645211,HIROSHI JAPANESE RESTAURANT,MANHATTAN,585,3 AVENUE,10016,2018,0,1.0
10787,41645235,LUKE KELLYS,QUEENS,4904,69 STREET,11377,2018,0,1.0
10788,41645235,LUKE KELLYS,QUEENS,4904,69 STREET,11377,2019,0,1.0
10789,41645241,CHEUNG KHEI RESTAURANT,QUEENS,25324,UNION TPKE,11004,2018,0,1.0
10790,41645250,MANDARIN HOUSE,BROOKLYN,2348,FLATBUSH AVENUE,11234,2018,0,1.0
10791,41645410,L AND Z BAKERY,BROOKLYN,2472,86 STREET,11214,2019,0,1.0
10792,41645424,JUVENTUD SALUD Y VIDA (HERBALIFE),QUEENS,4503,47TH AVE,11377,2018,0,1.0
10793,41645424,JUVENTUD SALUD Y VIDA (HERBALIFE),QUEENS,4503,47TH AVE,11377,2019,0,1.0
10794,41645425,NEW YORK BEER COMPANY,MANHATTAN,321,WEST   44 STREET,10036,2018,0,2.0
10795,41645425,NEW YORK BEER COMPANY,MANHATTAN,321,WEST   44 STREET,10036,2019,0,1.0
10796,41645448,BOCBOC CHICKEN DELICIOUS,QUEENS,9015,QUEENS BOULEVARD,11373,2018,0,2.0
