,ID,RESTAURANT NAME,INSPECTION YEAR,NUMBER OF NON-CRITICAL VIOLATIONS,ADDRESS
13170,50002191,ALADDIN HOOKAH LOUNGE,2018,1.0,2557 STEINWAY STREET QUEENS NY 11103
13171,50002192,GRACE CHINESE CUISINE,2018,2.0,952 SENECA AVENUE QUEENS NY 11385
13172,50002197,GENUINE ROADSIDE,2018,2.0,600 11TH AVE MANHATTAN NY 10036
13173,50002202,BEA,2018,1.0,403 W 43RD STREET MANHATTAN NY 10036
13174,50002205,PARK CENTRAL HOTEL KITCHEN,2018,3.0,870 7 AVE MANHATTAN NY 10019
13176,50002214,CAMPANIA COAL FIRED PIZZA,2018,1.0,9824 4 AVE BROOKLYN NY 11209
13177,50002228,"SUBWAY, CARVEL",2018,1.0,112 JOHN ST MANHATTAN NY 10038
13179,50002256,ASURA ASIAN BISTRO,2018,1.0,235 WEST 35TH STREET MANHATTAN NY 10001
13180,50002261,BLUEMAIZ,2018,1.0,606 8TH AVE MANHATTAN NY 10018
13181,50002262,SOUTHEAST BAKERY,2018,1.0,6821 FORT HAMILTON PARKWAY BROOKLYN NY 11219
13182,50002264,DUNKIN' DONUTS,2018,1.0,244 MADISON AVE MANHATTAN NY 10016
13183,50002265,SUSHI NAKAZAWA,2018,1.0,23 COMMERCE STREET MANHATTAN NY 10014
13184,50002267,OCEAN SUSHI,2018,3.0,20 JEFFERSON BLVD STATEN ISLAND NY 10312
13186,50002268,DUNKIN' DONUTS,2018,1.0,188-23 UNION TURNPIKE QUEENS NY 11366
13187,50002271,MARGAUX,2018,1.0,5 W. 8TH STREET MANHATTAN NY 10011
13188,50002277,VIEN NYC,2018,1.5,220 VARICK STREET MANHATTAN NY 10014
13189,50002284,KINANM LOUNGE,2018,1.0,856 ATLANTIC AVE BROOKLYN NY 11238
13191,50002286,DOTORY,2018,1.0,353 BROADWAY BROOKLYN NY 11211
13192,50002292,THE BARONESS BAR,2018,1.5,41-26 CRESCENT STREET QUEENS NY 11101
13194,50002294,MISS KOREA BARBECUE ''SUN'',2018,1.0,10 W 32ND ST MANHATTAN NY 10001
13198,50002299,LOCK YARD,2018,1.0,9221 5TH AVE BROOKLYN NY 11209
13199,50002304,SWEET BASIL THAI CUISINE,2018,1.0,39-28 61ST STREET QUEENS NY 11377
13200,50002306,DOMINO'S,2018,1.0,1468 WESTCHESTER AVE BRONX NY 10472
13202,50002321,MARANI RESTAURANT,2018,1.0,9726 63RD ROAD QUEENS NY 11374
13204,50002325,SONNY'S ROTI SHOP,2018,2.0,118-06 LIBERTY AVENUE QUEENS NY 11419
13206,50002327,SUBWAY,2018,2.0,15-18 COLLEGE POINT BLVD QUEENS NY 11356
13207,50002329,HONG KONG JACKIE CHINESE RESTAURANT,2018,1.0,610 MELROSE AVE BRONX NY 10455
13209,50002345,SPORTING CLUB GJOA,2018,2.0,850 62 St BROOKLYN NY 11220
13211,50002362,DYCKMAN BAKERY,2018,1.0,176 DYCKMAN ST MANHATTAN NY 10040
13213,50002364,MACCHINA NYC,2018,1.0,365 3RD AVE MANHATTAN NY 10016
13214,50002367,THE KINGSIDE,2018,1.0,120 W 57TH STREET MANHATTAN NY 10019
13217,50002376,TAVERNA KYCLADES,2018,2.0,228 1ST AVE MANHATTAN NY 10009
13218,50002380,Kurant,2018,1.0,1091 2ND AVE MANHATTAN NY 10022
13219,50002387,ISLAND KITCHEN CHINESE RESTAURANT,2018,1.0,462 NOME AVENUE STATEN ISLAND NY 10314
13220,50002390,FRESH POND TAVERN,2018,1.0,6869 FRESH POND RD QUEENS NY 11385
13221,50002394,PALERMO RESTAURANT & BAR,2018,2.0,23-92 21 STREET QUEENS NY 11105
13222,50002395,EMPIRE SZECHUAN VILLAGE,2018,1.0,4373 AMBOY ROAD STATEN ISLAND NY 10312
13225,50002397,CIBO EXPRESS GOURMET MARKET,2018,1.0,000 JFK INTERNATIONAL LLC QUEENS NY 11430
13226,50002398,YUMMY HOUSE,2018,1.0,2452 EASTCHESTER RD BRONX NY 10469
13227,50002400,BAGEL BOSS,2018,3.0,544 3RD AVE MANHATTAN NY 10016
13229,50002402,MEXICAN FESTIVAL,2018,3.0,2672 BROADWAY MANHATTAN NY 10025
13230,50002403,LA BELLEZZA PIZZERIA,2018,1.0,315 BROADWAY MANHATTAN NY 10007
13231,50002407,SORRY NOT SORRY,2018,1.0,70-15 AUSTIN ST QUEENS NY 11375
13233,50002421,JEBON,2018,3.0,15 ST MARKS PLACE MANHATTAN NY 10003
13234,50002422,TAGLIERE,2018,1.0,000 JFK INTERNATIONAL AIRPORT QUEENS NY 11430
13236,50002426,SHISO,2018,2.0,NKA JFK INTERNATIONAL AIRPORT QUEENS NY 11430
13237,50002428,GLAZE,2018,1.0,60 W 56TH ST MANHATTAN NY 10019
13238,50002431,DUE AMICI,2018,2.0,NKA JFK INTERNATIONAL AIRPORT QUEENS NY 11430
13239,50002432,WORLD BEAN,2018,1.0,NKA JFK INTERNATIONAL AIRPORT QUEENS NY 11430
13241,50002434,CIBO MARKET,2018,1.0,NKA JFK INTERNATIONAL AIRPORT QUEENS NY 11430
13243,50002437,ZAGARA WINE BAR,2018,1.0,216 7TH AVE MANHATTAN NY 10011
13244,50002438,IVAN RAMEN SLURP SHOP,2018,1.0,600 11TH AVENUE MANHATTAN NY 10036
13245,50002440,RETRO FITNESS,2018,1.0,1623 FLATBUSH AVENUE BROOKLYN NY 11210
13247,50002443,MR. WONTON,2018,2.0,4411 QUEENS BLVD QUEENS NY 11104
13249,50002447,YUMMY TACO,2018,1.0,221-07 JAMAICA AVE QUEENS NY 11428
13250,50002448,CHINA STAR QUEENS CHINESE RESTAURANT,2018,1.0,105-38 ROCKAWAY BLVD QUEENS NY 11417
13252,50002453,VIN SUR VINGT,2018,1.5,1140 BROADWAY MANHATTAN NY 10001
13253,50002454,1803,2018,1.0,78 READE ST MANHATTAN NY 10007
13256,50002459,JUICE FOR LIFE,2018,2.0,27111 UNION TURNPIKE QUEENS NY 11040
13257,50002463,LE ROI LOUNGE,2018,2.0,10 AKRON STREET STATEN ISLAND NY 10314
13258,50002464,SUBWAY,2018,1.0,334 GRAND STREET MANHATTAN NY 10002
13260,50002470,PIZZETTERIA BRUNETTI,2018,1.0,626 HUDSON STREET MANHATTAN NY 10014
13262,50002478,VILLA TAPIA RESTAURANT,2018,1.0,245 BROOK AVENUE BRONX NY 10454
13263,50002479,SWERVE FITNESS,2018,1.0,30 WEST 18TH STREET MANHATTAN NY 10011
13265,50002480,CITI CAFE/ROHATYN ROOM (CARNEGIE HALL),2018,1.0,881 7TH AVE MANHATTAN NY 10019
13267,50002484,CANTINA,2018,2.0,1838 ADAM CLAYTON POWELL JR BL MANHATTAN NY 10026
13268,50002485,RPM,2018,1.0,266 BROOME STREET MANHATTAN NY 10002
13269,50002486,UN NUEVO PRICIPIO,2018,1.0,680 SENECA AVE QUEENS NY 11385
13270,50002491,AGORA TURKISH RESTAURANT,2018,1.0,1565 SECOND AVENUE MANHATTAN NY 10028
13271,50002494,GLORIETTA BALDY,2018,2.0,502 FRANKLIN AVE BROOKLYN NY 11238
13272,50002504,CASELLA BAGEL COFFEE SHOP,2018,1.5,66 WILLOUGHBY ST BROOKLYN NY 11201
13273,50002506,GARDEN COURT CAFE (ASIA SOCIETY),2018,1.0,725 PARK AVE MANHATTAN NY 10021
13274,50002512,WING LING,2018,1.25,159B EAST 170TH ST BRONX NY 10452
13276,50002514,SHAKE SHACK,2018,2.0,49 GRAND CENTRAL TERMINAL MANHATTAN NY 10017
13278,50002521,JADE PALACE,2018,1.0,163 EINSTEIN LOOP BRONX NY 10475
13279,50002529,LE GRAND COMPTOIR,2018,1.0,NKA JFK INTERNATIONAL AIRPORT QUEENS NY 11430
13281,50002532,KENNEDY FRIED CHICKEN,2018,2.0,2280 JEROME AVENUE BRONX NY 10453
13283,50002534,DRUNKEN MUNKEY,2018,1.0,338 E 92ND STREET MANHATTAN NY 10128
13284,50002542,DUNKIN' DONUTS,2018,1.0,NKA JFK INTERNATIONAL AIRPORT QUEENS NY 11430
13286,50002545,PATSYS PIZZERIA,2018,2.0,61 WEST 74TH STREET MANHATTAN NY 10023
13288,50002548,CARIFESTA RESTAURANT,2018,1.0,4251 WHITE PLAINS RD BRONX NY 10466
13289,50002552,DUNKIN' DONUTS,2018,1.0,146-36 45TH AVE QUEENS NY 11355
13291,50002554,LOS CHUZOS,2018,1.0,7901 ROOSEVELT AVE QUEENS NY 11372
13294,50002558,FOOTPRINTS CAFE EXPRESS,2018,1.0,1377 FLATBUSH AVE BROOKLYN NY 11210
13296,50002559,PARIS BAGUETTE,2018,2.0,567 7TH AVENUE MANHATTAN NY 10018
13298,50002562,EXQUISITO RESTAURANT,2018,1.0,2112 36TH AVENUE QUEENS NY 11106
13300,50002568,DUNKIN' DONUTS,2018,1.0,833 4 AVENUE BROOKLYN NY 11232
13302,50002572,LA RUBIA RESTAURANT,2018,1.3333333333333333,861 WYCKOFF AVENUE QUEENS NY 11385
13304,50002573,ITAL KITCHEN,2018,1.0,1032 UNION STREET BROOKLYN NY 11225
13306,50002574,CIBO E VINO,2018,1.5,2418 BROADWAY MANHATTAN NY 10024
13307,50002576,GOOD TASTE 88,2018,1.5,773 52ND STREET BROOKLYN NY 11220
13308,50002579,LIQUITERIA,2018,1.0,267 WEST 15 STREET MANHATTAN NY 10011
13309,50002580,OCHE A TU GUSTO,2018,1.0,1573 ST. NICHOLAS AVE MANHATTAN NY 10040
13311,50002581,TOBY'S ESTATE COFFEE,2018,2.0,160 5 AVENUE MANHATTAN NY 10010
13312,50002587,DUNKIN' DONUTS,2018,1.0,42-35 MAIN STREET QUEENS NY 11355
13313,50002588,SUBWAY,2018,1.0,118-18 LIBERTY AVE QUEENS NY 11419
13315,50002590,ST BESS RESTAURANT,2018,1.0,4466 BAYCHESTER AVE BRONX NY 10466
13317,50002591,RECLAMATION BAR,2018,1.0,817 METROPOLITAN AVENUE BROOKLYN NY 11211
13318,50002593,STARBUCKS,2018,1.0,400 EAST 23RD STREET MANHATTAN NY 10010
13319,50002594,STARBUCKS,2018,1.0,395 FLATBUSH AVE BROOKLYN NY 11238
13321,50002599,LUZZO'S BK,2018,1.5,145 ATLANTIC AVENUE BROOKLYN NY 11201
13322,50002603,SEABIRD,2018,1.0,361 6TH AVE MANHATTAN NY 10014
13323,50002612,DUNKIN' DONUTS,2018,1.5,182 BEDFORD AVE BROOKLYN NY 11249
13325,50002615,THE NUGGET SPOT,2018,2.0,230 EAST 14 STREET MANHATTAN NY 10003
13326,50002620,ADYAR ANANDA BHAVAN,2018,1.5,1071 1ST AVE MANHATTAN NY 10022
13327,50002622,SING GARDEN RESTAURANT,2018,1.0,1165 CASTLE HILL AVE BRONX NY 10462
13329,50002626,GOLDEN BOWL RESTAURANT,2018,1.0,51 DIVISION ST MANHATTAN NY 10002
13331,50002628,KFC,2018,1.5,5625 BROADWAY BRONX NY 10463
13333,50002632,O'NEILL'S,2018,1.0,64-21 53 DRIVE QUEENS NY 11378
13334,50002635,STARBUCKS,2018,1.0,250 W 57TH ST MANHATTAN NY 10107
13336,50002636,STARBUCKS,2018,1.0,1417 KINGS HIGHWAY BROOKLYN NY 11229
13338,50002639,STARBUCKS,2018,1.0,515 MADISON AVE MANHATTAN NY 10022
13340,50002641,EL RINCONCITO DEL SABOR DOMINICANO,2018,1.5,254 E 204TH STREET BRONX NY 10458
13341,50002644,KAM LONG KITCHEN KINGS,2018,1.0,1031 RUTLAND RD BROOKLYN NY 11212
13343,50002648,TAQUERIA DIANA,2018,1.0,129 2 AVE MANHATTAN NY 10003
13344,50002654,HOMEMADE TAQUERIA,2018,2.0,7103 GRAND AVE QUEENS NY 11378
13345,50002655,AU BON PAIN,2018,1.0,170 WILLIAM ST MANHATTAN NY 10038
13346,50002675,CENTRAL DINER,2018,1.0,NKA JFK INTERNATIONAL AIRPORT QUEENS NY 11430
13347,50002676,JAMBA JUICE,2018,1.0,NKA JFK INTERNATIONAL AIRPORT QUEENS NY 11430
13348,50002690,TKO CHICKEN & RIBS,2018,2.0,3423 QUENTIN ROAD BROOKLYN NY 11234
13350,50002691,THE JEFFREY,2018,1.0,311 EAST 60TH STREET MANHATTAN NY 10022
13351,50002693,B&W DELI GROCERY,2018,1.0,373 west 34th st MANHATTAN NY 10001
13352,50002694,ART HOUSE RESTAURANT,2018,1.0,2751 OCEAN AVE BROOKLYN NY 11229
13354,50002695,DOUBLE DRAGON CHINESE RESTAURANT,2018,2.0,41A NEWKIRK PLAZA BROOKLYN NY 11226
13356,50002701,JENNY COFFEE SHOP #2,2018,2.0,233 KINGSTON AVE BROOKLYN NY 11213
13358,50002702,BO'S KITCHEN & BAR ROOM,2018,1.0,6 WEST 24 STREET MANHATTAN NY 10010
13359,50002703,VINO LEVANTINO,2018,1.0,210 WEST 94TH STREET MANHATTAN NY 10025
13360,50002707,LIBERTY CATERING,2018,1.0,1 EDGEWATER STREET STATEN ISLAND NY 10305
13361,50002709,CANTEEN CAFE,2018,1.0,125 BARCLAY STREET MANHATTAN NY 10007
13362,50002713,TARTINERY (THE PLAZA SHOPS),2018,1.0,1 W 58TH STREET MANHATTAN NY 10019
13363,50002716,M & W BAKERY,2018,1.0,85A BAYARD STREET MANHATTAN NY 10013
13364,50002723,CIBO MARKET (Lotto),2018,1.0,NKA LAGUARDIA AIRPORT TERMINAL D QUEENS NY 11369
13366,50002725,CIBO EXPRESS,2018,1.0,NKA LAGUARDIA AIRPORT TERMINAL D QUEENS NY 11369
13368,50002726,TORO,2018,1.0,85 10TH AVE MANHATTAN NY 10011
13369,50002732,SHAKE SHACK,2018,1.0,JFK international airport QUEENS NY 11430
13370,50002740,MAROO,2018,3.0,1640 3RD AVE MANHATTAN NY 10128
13372,50002741,STARRY NIGHT,2018,1.0,28 W 33 STREET MANHATTAN NY 10001
13373,50002749,SANTA ANA DELI & GROCERY,2018,1.5,171 IRVING AVE BROOKLYN NY 11237
13374,50002751,FLATBUSH SOUL FOOD,2018,1.5,872 A FLATBUSH AVE BROOKLYN NY 11226
13375,50002764,NEW GRACE CHINESE RESTAURANT,2018,1.0,545 MYRTLE AVE BROOKLYN NY 11205
13376,50002766,THE MARSHAL,2018,1.5,628 10TH AVE MANHATTAN NY 10036
13377,50002767,THE SKYLARK,2018,1.0,530 FASHION AVE MANHATTAN NY 10018
13378,50002769,CHOZA TAQUERIA,2018,1.0,66 MADISON AVENUE MANHATTAN NY 10016
13379,50002771,PADISHAH RESTAURANT,2018,1.0,1920 AVE U BROOKLYN NY 11229
13380,50002774,FRESH & CO,2018,2.0,1359 BROADWAY MANHATTAN NY 10018
13381,50002780,HOU YI HOT POT,2018,2.0,92 HESTER ST MANHATTAN NY 10002
13382,50002803,EL NUEVO TENAMPA RESTAURANT,2018,2.0,2765 WEBSTER AVE BRONX NY 10458
13384,50002818,Fish & Chips,2018,2.0,555 THROOP AVENUE BROOKLYN NY 11216
13386,50002841,DUNKIN' DONUTS,2018,2.0,33 BEAVER ST MANHATTAN NY 10004
13387,50002846,SABOR NORTENO,2018,3.0,102-06 43 AVE QUEENS NY 11368
13389,50002875,TACOS CALIFORNIA RESTAURANT,2018,1.0,4616 5TH AVE BROOKLYN NY 11220
13391,50002890,NEW FONG KWAN KITCHEN,2018,1.0,6548 METROPOLITAN AVE QUEENS NY 11379
13393,50002897,TASTE GOOD RESTAURANT,2018,2.0,18 WEST 25TH STREET MANHATTAN NY 10010
13394,50002902,ELI'S ESSENTIALS,2018,1.5,1291 LEXINGTON AVE MANHATTAN NY 10028
13395,50002915,TEDS CORNER TAVERN,2018,1.0,523 3RD AVENUE MANHATTAN NY 10016
13397,50002933,SUBWAY,2018,1.0,367 W 34TH ST MANHATTAN NY 10001
13399,50002936,BENE PIZZERIA & RESTAURANT,2018,1.0,157 PROSPECT PARK SW BROOKLYN NY 11218
13401,50002976,CHECKERS,2018,1.0,133-18 GUY R BREWER BLVD QUEENS NY 11434
13403,50002977,FAMOUS PIZZA EXPRESS,2018,2.0,570 KAPPOCK ST BRONX NY 10463
13404,50002995,PETE'S BROOKLYN EATS,2018,1.0,140 58 STREET BROOKLYN NY 11220
13406,50003000,ROMEO & JULIET COFFEE HOUSE,2018,1.0,555 W 42 STREET MANHATTAN NY 10036
13408,50003006,SCREAMER'S PIZZERIA,2018,2.0,620 MANHATTAN AVE BROOKLYN NY 11222
13409,50003015,BARBALU,2018,2.0,225 FRONT STREET MANHATTAN NY 10038
13411,50003019,THE PINK TEA CUP,2018,2.0,120 LAFAYETTE AVE BROOKLYN NY 11238
13412,50003026,SUBWAY,2018,2.0,6724 BAY PARKWAY BROOKLYN NY 11204
13413,50003027,MOE'S SOUTHWEST GRIIL,2018,1.0,262 ARDEN AVE STATEN ISLAND NY 10312
13415,50003042,BENGAL TIGER INDIAN FOOD,2018,1.0,58 WEST 56TH STREET MANHATTAN NY 10019
13416,50003047,ELI ZABAR,2018,2.0,922 MADISON AVE MANHATTAN NY 10021
13417,50003063,YUM YUMMY CHINESE RESTAURANT,2018,2.0,1624A EAST 16TH STREET BROOKLYN NY 11229
13418,50003072,HARMONY TERRACE,2018,2.0,4757 41ST STREET QUEENS NY 11104
13419,50003077,LAURA'S PIZZA,2018,2.0,3073 BAILEY AVE BRONX NY 10463
13420,50003078,THE ROOF,2018,3.0,120 WEST 57TH STREET MANHATTAN NY 10019
13421,50003079,BARILLA RESTAURANTS,2018,1.0,1290 AVENUE OF THE AMERICAS MANHATTAN NY 10119
13422,50003089,FATTY DADDY TACOS,2018,1.5,310 9 STREET BROOKLYN NY 11215
13423,50003104,BEDFORD PIZZA CAFE,2018,1.0,380 BEDFORD PARK BLVD BRONX NY 10458
13424,50003105,OLIVER'S ASTORIA,2018,2.0,3719 BROADWAY QUEENS NY 11103
13426,50003113,HIBISCUS RESTAURANT & LOUNGE II,2018,2.0,221-13 JAMAICA AVENUE QUEENS NY 11428
13428,50003115,MOUNTAIN PROVINCE,2018,1.0,234 UNION AVE BROOKLYN NY 11211
13430,50003131,PANDA BUBBLE TEA,2018,1.0,858 LEXINGTON AVENUE MANHATTAN NY 10065
13432,50003148,FIVE GUYS FAMOUS BURGERS AND FRIES,2018,1.0,2865 RICHMOND AVE STATEN ISLAND NY 10314
13433,50003153,KELLOGG'S DINER,2018,2.0,518 METROPOLITAN AVE BROOKLYN NY 11211
13435,50003157,NEW YORK SPA & SAUNA CAFE,2018,2.0,149-06 NORTHERN BLVD QUEENS NY 11354
13437,50003165,GOMI-WINE-FOOD-FRIENDS,2018,1.0,186 AVENUE A MANHATTAN NY 10009
13438,50003168,COCO,2018,1.0,33 SAINT MARKS PL MANHATTAN NY 10003
13440,50003174,BOILERMAKER,2018,1.0,72 E 1ST ST MANHATTAN NY 10003
13442,50003177,ASIA CHINESE RESTAURANT,2018,1.0,63104 WOODHAVEN BLVD QUEENS NY 11374
13443,50003178,SOFIA MEXICAN RESTAURANT,2018,1.0,187 SUYDAM ST BROOKLYN NY 11221
13445,50003180,DUNKIN' DONUTS,2018,1.0,1730 CROSS BRONX EXPY BRONX NY 10472
13447,50003182,DUNKIN' DONUTS,2018,1.0,728 W 181ST ST MANHATTAN NY 10033
13448,50003206,NO. 1 CHINESE RESTAURANT,2018,1.0,479 RALPH AVE BROOKLYN NY 11233
13449,50003211,OLMA CAVIAR,2018,2.0,1 W 58TH ST MANHATTAN NY 10019
13450,50003218,RAVAGH PERSIAN GRILL,2018,1.5,125 1ST AVE #127 MANHATTAN NY 10003
13451,50003221,NEW YORK HOT BAGELS & BIALYS,2018,1.0,10101 QUEENS BLVD QUEENS NY 11375
13452,50003229,ANDY'S CAFETERIA (HPD BUILDING),2018,1.0,100 GOLD ST MANHATTAN NY 10038
13453,50003233,HAPPY WOK,2018,1.0,175 AVENUE C MANHATTAN NY 10009
13455,50003242,ROUTE 66 AMERICAN BBQ,2018,2.0,79 PEARL ST MANHATTAN NY 10004
13457,50003246,POTBELLY SANDWICH WORKS,2018,1.0,127 FULTON ST MANHATTAN NY 10038
13459,50003253,PARIS BAGUETTE,2018,1.0,591 LEXINGTON AVE MANHATTAN NY 10022
13462,50003262,NANO,2018,2.0,691 TENTH AVE MANHATTAN NY 10036
13463,50003270,MUD PARK,2018,1.0,3 1ST AVENUE MANHATTAN NY 10003
13465,50003283,8 DRAGON & PHOENIX CHINESE RESTAURANT,2018,2.0,2217 31ST ST QUEENS NY 11105
13466,50003299,LEO'S PIZZA,2018,1.0,31-01 36TH AVE QUEENS NY 11106
13468,50003300,PANDA CAFE,2018,1.0,8331 BROADWAY QUEENS NY 11373
13469,50003301,TACO BELL,2018,1.0,97-01 ATLANTIC AVENUE QUEENS NY 11421
13471,50003314,DANTE'S PIZZA,2018,2.0,10503 METROPOLITAN AVE QUEENS NY 11375
13474,50003346,BOMBAY SANDWICH CO,2018,1.0,48 W. 27TH STREET MANHATTAN NY 10001
13476,50003350,3-J RESTAURANT AND PIZZA,2018,2.0,554A PROSPECT AVE BRONX NY 10455
13477,50003354,SWEET SPOT,2018,2.0,2272 31ST ST QUEENS NY 11105
13479,50003360,GROUND CENTRAL COFFEE COMPANY,2018,1.5,155 EAST 52 STREET MANHATTAN NY 10022
13480,50003364,KURENT EVENTS,2018,1.0,305 THROOP AVE BROOKLYN NY 11206
13481,50003366,MI LINDO SAN MIGUELITO,2018,2.0,257 W 231ST ST BRONX NY 10463
13483,50003371,COCO FRESH TEA & JUICE,2018,1.0,79 DIVISION ST MANHATTAN NY 10002
13484,50003373,ASTORIA HELLGATE,2018,1.0,19-19 DITMARS BLVD QUEENS NY 11105
13486,50003374,SAMUDRA INDIAN RESTAURANT,2018,2.0,7518 37TH AVE QUEENS NY 11372
13488,50003382,DAVIO'S NORTHERN ITALIAN STEAKHOUSE,2018,1.0,447 LEXINGTON AVENUE MANHATTAN NY 10017
13490,50003403,SILK ROAD CAFE,2018,1.0,30 MOTT ST MANHATTAN NY 10013
13491,50003406,DUMPLING KINGDOM,2018,1.0,227 SULLIVAN ST MANHATTAN NY 10012
13493,50003416,UNIDENTIFIED FLYING CHICKEN,2018,1.0,7122 ROOSEVELT AVE QUEENS NY 11372
13495,50003427,SHOCHU AND TAPAS AYA,2018,1.0,247 E 50TH ST MANHATTAN NY 10022
13496,50003433,SUSHI KATSUEI,2018,1.0,210 7TH AVE BROOKLYN NY 11215
13497,50003434,Q MARQET,2018,1.0,38 E 98TH ST MANHATTAN NY 10029
13499,50003444,EZ GRILL NYC,2018,2.0,790 LYDIG AVE BRONX NY 10462
13500,50003456,LUNA,2018,1.0,121 W 29TH ST MANHATTAN NY 10001
13502,50003460,WALLFLOWER,2018,1.0,235 W 12TH ST MANHATTAN NY 10014
13503,50003475,MADISON CAFE,2018,1.5,463 WILLIS AVE BRONX NY 10455
13504,50003485,WASABI SUSHI BENTO,2018,1.0,561 SEVENTH AVENUE MANHATTAN NY 10018
13506,50003492,UNIQUE BAKERY,2018,2.0,6213 FORT HAMILTON PKWY BROOKLYN NY 11219
13508,50003494,SERBIAN ASSOCIATION,2018,1.0,7254 65TH PL QUEENS NY 11385
13511,50003500,LUI'S THAI FOOD,2018,2.0,128 E 4TH ST MANHATTAN NY 10003
13512,50003503,CAFE 52 RESTAURANT,2018,1.5,5129 43RD AVE QUEENS NY 11377
13513,50003506,LUPITA RESTAURANT,2018,1.0,2049 2ND AVE MANHATTAN NY 10029
13514,50003508,BINY,2018,1.0,393 CANAL ST MANHATTAN NY 10013
13515,50003518,SILK CAKES,2018,1.0,9814 METROPOLITAN AVE QUEENS NY 11375
13516,50003527,CHAPATI HOUSE,2018,1.5,3153 BROADWAY MANHATTAN NY 10027
13517,50003531,NEW SPRING GARDEN,2018,1.0,2066 WALLACE AVE BRONX NY 10462
13519,50003545,THE WAYFARER,2018,2.0,101 W 57TH ST MANHATTAN NY 10019
13520,50003549,EL SABROSO RESTAURANT,2018,1.0,265 W 37TH ST MANHATTAN NY 10018
13522,50003553,RANCHO TEQUILERIA,2018,1.0,741 9TH AVE MANHATTAN NY 10019
13524,50003556,EASTERN RESTAURANT,2018,1.0,1877 ROCKAWAY PKWY BROOKLYN NY 11236
13525,50003557,RAY'S CAFE AND RESTAURANT,2018,1.0,205 CITY ISLAND AVE BRONX NY 10464
13527,50003570,M. WELLS STEAKHOUSE,2018,3.0,4315 CRESCENT ST QUEENS NY 11101
13529,50003572,TERRACE BAGELS,2018,2.0,222-222A PROSPECT PARK WEST BROOKLYN NY 11215
13531,50003580,XING WONG BBQ,2018,2.0,89 E BROADWAY MANHATTAN NY 10002
13532,50003586,THE LIVE OAK,2018,1.0,5993 FRESH POND RD QUEENS NY 11378
13534,50003600,FIVE GUYS FAMOUS BURGERS AND FRIES,2018,1.0,2 METROTECH BROOKLYN NY 11201
13536,50003603,FIVE GUYS FAMOUS BURGERS AND FRIES,2018,1.0,284 7TH AVE BROOKLYN NY 11215
13538,50003614,FIVE GUYS FAMOUS BURGERS AND FRIES,2018,1.0,138 MONTAGUE ST BROOKLYN NY 11201
13540,50003617,PI PIZZERIA,2018,1.0,965 JEWETT AVE STATEN ISLAND NY 10314
13541,50003622,XING WANG FUZHOU CUISINE,2018,1.5,4128 MAIN ST QUEENS NY 11355
13542,50003625,PEPE ROSSO SOCIAL,2018,2.0,173 MOTT ST MANHATTAN NY 10013
13543,50003662,REENCUENTRO RESTAURANT,2018,1.5,412 45TH ST BROOKLYN NY 11220
13544,50003664,DUNKIN' DONUTS,2018,1.0,50 E 161ST ST BRONX NY 10451
13545,50003668,MAHAL KITA,2018,1.0,184 HAVEMEYER ST BROOKLYN NY 11211
13548,50003674,UNDERLINE COFFEE,2018,1.0,511 W. 20TH STREET MANHATTAN NY 10011
13550,50003699,KONDITORI,2018,1.0,696 WASHINGTON AVE BROOKLYN NY 11238
13551,50003701,MILLER'S ALE HOUSE,2018,1.0,2883 RICHMOND AVENUE STATEN ISLAND NY 10314
13552,50003712,EL POLLO ENCHILADO,2018,1.5,1869 E 3RD ST BROOKLYN NY 11223
13553,50003719,NEW WIN HING INC,2018,2.0,1180 BAY ST STATEN ISLAND NY 10305
13555,50003720,LITTLE ITALY PIZZA,2018,1.0,217 E 86TH ST MANHATTAN NY 10028
13556,50003730,NEW DAVE'S,2018,2.0,18524 UNION TPKE QUEENS NY 11366
13558,50003750,THE WRITING ROOM,2018,1.0,1703 2ND AVE MANHATTAN NY 10128
13559,50003763,UNCLE JIMMY'S PIZZA,2018,1.0,4110 49TH ST QUEENS NY 11104
13560,50003764,EL PASO MEXICAN GRILL,2018,2.0,1610 NEWKIRK AVE BROOKLYN NY 11226
13562,50003770,FULEEN SEAFOOD RESTAURANT,2018,1.3333333333333333,11 DIVISION ST MANHATTAN NY 10002
13563,50003771,Akaru Sushi,2018,1.0,201 WYCKOFF AVE BROOKLYN NY 11237
13565,50003774,GOLDEN KRUST CARIBBEAN BAKERY & GRILL,2018,2.0,4108 FARRAGUT RD BROOKLYN NY 11210
13566,50003778,QUE RICO TACO,2018,2.0,3307 89TH ST QUEENS NY 11372
13568,50003808,CROCUS,2018,1.0,328 TOMPKINS AVE BROOKLYN NY 11216
13569,50003842,T 45,2018,2.0,135 W 45TH ST MANHATTAN NY 10036
13570,50003874,PALACE OF JAPAN,2018,2.0,3505 JOHNSON AVE BRONX NY 10463
13572,50003883,WIBAR,2018,2.0,000 LA GUARDIA AIRPORT QUEENS NY 11369
13573,50003887,SHIRO OF JAPAN,2018,1.0,0 GRAND CENTRAL TERMINAL MANHATTAN NY 10017
13574,50003890,CRUST,2018,1.0,000 LAGUARDIA AIRPORT QUEENS NY 11369
13575,50003914,NEW JIN XIN RESATURANT,2018,1.0,7102 18TH AVE BROOKLYN NY 11204
